Key_CodePeriodDType,Code,Period,DataType,Family_Group,Value_FG_Mean,Numerator_FG_Mean,Denominator_FG_Mean,Value_FG_Median,Numerator_FG_Median,Denominator_FG_Median,FG_NumDenAv
ECON 112012-13Cash_Annual,ECON 11,2012-13,Cash_Annual,Family Group 4,30730.1877175,,,25697.511775,,,
ECON 112012-13Real_Annual,ECON 11,2012-13,Real_Annual,Family Group 4,30730.187717894776,,,25697.51177323485,,,
ECON 112013-14Cash_Annual,ECON 11,2013-14,Cash_Annual,Family Group 4,31303.99441125,,,25990.908629999998,,,
ECON 112013-14Real_Annual,ECON 11,2013-14,Real_Annual,Family Group 4,31303.99440981979,,,25990.90863315,,,
ECON 112014-15Cash_Annual,ECON 11,2014-15,Cash_Annual,Family Group 4,32164.596696250002,,,26721.730564999998,,,
ECON 112014-15Real_Annual,ECON 11,2014-15,Real_Annual,Family Group 4,32164.596694535536,,,26721.73056391425,,,
ECON 112015-16Cash_Annual,ECON 11,2015-16,Cash_Annual,Family Group 4,32562.060655,,,27088.14893,,,
ECON 112015-16Real_Annual,ECON 11,2015-16,Real_Annual,Family Group 4,32562.06065448254,,,27088.148930557152,,,
ECON 112016-17Cash_Annual,ECON 11,2016-17,Cash_Annual,Family Group 4,32403.84361,,,26915.934005,,,
ECON 112016-17Real_Annual,ECON 11,2016-17,Real_Annual,Family Group 4,32403.843608275325,,,26915.9340011026,,,
ECON 112017-18Cash_Annual,ECON 11,2017-18,Cash_Annual,Family Group 4,33026.83412875,,,27091.321085,,,
ECON 112017-18Real_Annual,ECON 11,2017-18,Real_Annual,Family Group 4,33026.83412598056,,,27091.32108235775,,,
ECON 112018-19Cash_Annual,ECON 11,2018-19,Cash_Annual,Family Group 4,33324.91635,,,27451.497485,,,
ECON 112018-19Real_Annual,ECON 11,2018-19,Real_Annual,Family Group 4,33324.9163506507,,,27451.49748693475,,,
ECON 112019-20Cash_Annual,ECON 11,2019-20,Cash_Annual,Family Group 4,33813.53977875,,,27812.690855,,,
ECON 112019-20Real_Annual,ECON 11,2019-20,Real_Annual,Family Group 4,33813.53977799764,,,27812.69085251045,,,
ECON 112020-21Cash_Annual,ECON 11,2020-21,Cash_Annual,Family Group 4,29405.63234875,,,24260.981585,,,
ECON 112020-21Real_Annual,ECON 11,2020-21,Real_Annual,Family Group 4,29405.632349270323,,,24260.9815848943,,,
ECON 112021-22Cash_Annual,ECON 11,2021-22,Cash_Annual,Family Group 4,32405.94742,,,26808.706295,,,
ECON 112021-22Real_Annual,ECON 11,2021-22,Real_Annual,Family Group 4,32405.94742098689,,,26808.7062964373,,,
ECON 112022-23Cash_Annual,ECON 11,2022-23,Cash_Annual,Family Group 4,33352.96105875,,,26940.60513,,,
ECON 112022-23Real_Annual,ECON 11,2022-23,Real_Annual,Family Group 4,33352.961059269976,,,26940.605131097553,,,
ECON 112023-24Cash_Annual,ECON 11,2023-24,Cash_Annual,Family Group 4,33453.70548875,,,27119.234065,,,
ECON 112023-24Real_Annual,ECON 11,2023-24,Real_Annual,Family Group 4,33453.705486991676,,,27119.23406117095,,,
ECON 12a2010-11Cash_Annual,ECON 12a,2010-11,Cash_Annual,Family Group 1,0.026625,1948.75,71833.375,0.031,2107.5,62413.5,0.027128754565687606
ECON 12a2010-11Real_Annual,ECON 12a,2010-11,Real_Annual,Family Group 1,0.026625,1948.75,71833.375,0.031,2107.5,62413.5,0.027128754565687606
ECON 12a2011-12Cash_Annual,ECON 12a,2011-12,Cash_Annual,Family Group 1,0.028125,1983.125,71051.0,0.032,2190.0,60575.0,0.027911289074045404
ECON 12a2011-12Real_Annual,ECON 12a,2011-12,Real_Annual,Family Group 1,0.028125,1983.125,71051.0,0.032,2190.0,60575.0,0.027911289074045404
ECON 12a2012-13Cash_Annual,ECON 12a,2012-13,Cash_Annual,Family Group 1,0.026,1852.5,71219.125,0.0295,1952.5,61137.5,0.026011271551005435
ECON 12a2012-13Real_Annual,ECON 12a,2012-13,Real_Annual,Family Group 1,0.026,1852.5,71219.125,0.0295,1952.5,61137.5,0.026011271551005435
ECON 12a2013-14Cash_Annual,ECON 12a,2013-14,Cash_Annual,Family Group 1,0.02075,1426.25,71493.875,0.0245,1440.0,60453.0,0.019949261387776227
ECON 12a2013-14Real_Annual,ECON 12a,2013-14,Real_Annual,Family Group 1,0.02075,1426.25,71493.875,0.0245,1440.0,60453.0,0.019949261387776227
ECON 12a2014-15Cash_Annual,ECON 12a,2014-15,Cash_Annual,Family Group 1,0.01525,1062.5,69859.625,0.0175,1127.5,59750.0,0.015209071047833422
ECON 12a2014-15Real_Annual,ECON 12a,2014-15,Real_Annual,Family Group 1,0.01525,1062.5,69859.625,0.0175,1127.5,59750.0,0.015209071047833422
ECON 12a2015-16Cash_Annual,ECON 12a,2015-16,Cash_Annual,Family Group 1,0.01625,1189.375,70100.5,0.018,1135.0,61133.5,0.016966712077659932
ECON 12a2015-16Real_Annual,ECON 12a,2015-16,Real_Annual,Family Group 1,0.01625,1189.375,70100.5,0.018,1135.0,61133.5,0.016966712077659932
ECON 12a2016-17Cash_Annual,ECON 12a,2016-17,Cash_Annual,Family Group 1,0.016875,1256.875,70068.0,0.0185,1095.0,58976.5,0.01793793172346863
ECON 12a2016-17Real_Annual,ECON 12a,2016-17,Real_Annual,Family Group 1,0.016875,1256.875,70068.0,0.0185,1095.0,58976.5,0.01793793172346863
ECON 12a2017-18Cash_Annual,ECON 12a,2017-18,Cash_Annual,Family Group 1,0.016375,1276.25,68762.375,0.0175,1030.0,59093.0,0.018560295510444483
ECON 12a2017-18Real_Annual,ECON 12a,2017-18,Real_Annual,Family Group 1,0.016375,1276.25,68762.375,0.0175,1030.0,59093.0,0.018560295510444483
ECON 12a2018-19Cash_Annual,ECON 12a,2018-19,Cash_Annual,Family Group 1,0.022125,1618.125,69278.25,0.0245,1557.5,58924.5,0.023356897727641792
ECON 12a2018-19Real_Annual,ECON 12a,2018-19,Real_Annual,Family Group 1,0.022125,1618.125,69278.25,0.0245,1557.5,58924.5,0.023356897727641792
ECON 12a2019-20Cash_Annual,ECON 12a,2019-20,Cash_Annual,Family Group 1,0.02475,1733.125,69964.875,0.026500000000000003,1705.0,59095.0,0.024771358485239914
ECON 12a2019-20Real_Annual,ECON 12a,2019-20,Real_Annual,Family Group 1,0.02475,1733.125,69964.875,0.026500000000000003,1705.0,59095.0,0.024771358485239914
ECON 12a2020-21Cash_Annual,ECON 12a,2020-21,Cash_Annual,Family Group 1,0.046375,3388.125,68827.58875,0.052000000000000005,3252.5,58830.41,0.049226263211203956
ECON 12a2020-21Real_Annual,ECON 12a,2020-21,Real_Annual,Family Group 1,0.046375,3388.125,68827.58875,0.052000000000000005,3252.5,58830.41,0.049226263211203956
ECON 12a2021-22Cash_Annual,ECON 12a,2021-22,Cash_Annual,Family Group 1,0.028,1990.625,68853.226885,0.029,1990.0,58783.54978,0.028911135905435207
ECON 12a2021-22Real_Annual,ECON 12a,2021-22,Real_Annual,Family Group 1,0.028,1990.625,68853.2268772191,0.029,1990.0,58783.54978354975,0.028911135908702364
ECON 12a2022-23Cash_Annual,ECON 12a,2022-23,Cash_Annual,Family Group 1,0.023991236875,1728.75,69132.25,0.022975144000000003,1775.0,59322.0,0.025006418856611784
ECON 12a2022-23Real_Annual,ECON 12a,2022-23,Real_Annual,Family Group 1,0.02399123669126375,1728.75,69132.25,0.0229751437601296,1775.0,59322.0,0.025006418856611784
ECON 12a2023-24Cash_Annual,ECON 12a,2023-24,Cash_Annual,Family Group 1,0.022528374,1628.125,69861.875,0.021479884,1812.5,61033.5,0.02330491416097836
ECON 12a2023-24Real_Annual,ECON 12a,2023-24,Real_Annual,Family Group 1,0.022528374029014125,1628.125,69861.875,0.0214798838363514,1812.5,61033.5,0.02330491416097836
ECON 12a2024-25Cash_Annual,ECON 12a,2024-25,Cash_Annual,Family Group 1,0.022131503625,1628.125,69802.125,0.022553008,1742.5,60813.0,0.023324862960833928
ECON 12a2024-25Real_Annual,ECON 12a,2024-25,Real_Annual,Family Group 1,0.02213150370452799,1628.125,69802.125,0.0225530082891108,1742.5,60813.0,0.023324862960833928
ECON 12a2010-11Cash_Annual,ECON 12a,2010-11,Cash_Annual,Family Group 2,0.041375,4021.25,93441.875,0.0395,2727.5,74760.0,0.04303477429150475
ECON 12a2010-11Real_Annual,ECON 12a,2010-11,Real_Annual,Family Group 2,0.041375,4021.25,93441.875,0.0395,2727.5,74760.0,0.04303477429150475
ECON 12a2011-12Cash_Annual,ECON 12a,2011-12,Cash_Annual,Family Group 2,0.043375,4161.25,92596.5,0.041,2855.0,74553.5,0.04493960354873024
ECON 12a2011-12Real_Annual,ECON 12a,2011-12,Real_Annual,Family Group 2,0.043375,4161.25,92596.5,0.041,2855.0,74553.5,0.04493960354873024
ECON 12a2012-13Cash_Annual,ECON 12a,2012-13,Cash_Annual,Family Group 2,0.04125,3988.125,92406.125,0.039,2620.0,73692.0,0.04315866507766666
ECON 12a2012-13Real_Annual,ECON 12a,2012-13,Real_Annual,Family Group 2,0.04125,3988.125,92406.125,0.039,2620.0,73692.0,0.04315866507766666
ECON 12a2013-14Cash_Annual,ECON 12a,2013-14,Cash_Annual,Family Group 2,0.033375,3201.875,92217.25,0.0315,2160.0,73542.5,0.03472099851166675
ECON 12a2013-14Real_Annual,ECON 12a,2013-14,Real_Annual,Family Group 2,0.033375,3201.875,92217.25,0.0315,2160.0,73542.5,0.03472099851166675
ECON 12a2014-15Cash_Annual,ECON 12a,2014-15,Cash_Annual,Family Group 2,0.025,2392.5,92781.5,0.023,1557.5,72307.5,0.025786390605885872
ECON 12a2014-15Real_Annual,ECON 12a,2014-15,Real_Annual,Family Group 2,0.025,2392.5,92781.5,0.023,1557.5,72307.5,0.025786390605885872
ECON 12a2015-16Cash_Annual,ECON 12a,2015-16,Cash_Annual,Family Group 2,0.02375,2254.375,92940.25,0.022,1410.0,72160.5,0.024256175338456698
ECON 12a2015-16Real_Annual,ECON 12a,2015-16,Real_Annual,Family Group 2,0.02375,2254.375,92940.25,0.022,1410.0,72160.5,0.024256175338456698
ECON 12a2016-17Cash_Annual,ECON 12a,2016-17,Cash_Annual,Family Group 2,0.025500000000000002,2390.625,92027.625,0.025,1682.5,72134.5,0.025977254112555876
ECON 12a2016-17Real_Annual,ECON 12a,2016-17,Real_Annual,Family Group 2,0.025500000000000002,2390.625,92027.625,0.025,1682.5,72134.5,0.025977254112555876
ECON 12a2017-18Cash_Annual,ECON 12a,2017-18,Cash_Annual,Family Group 2,0.028375,2646.25,91058.375,0.027000000000000003,1775.0,71387.5,0.02906102815913418
ECON 12a2017-18Real_Annual,ECON 12a,2017-18,Real_Annual,Family Group 2,0.028375,2646.25,91058.375,0.027000000000000003,1775.0,71387.5,0.02906102815913418
ECON 12a2018-19Cash_Annual,ECON 12a,2018-19,Cash_Annual,Family Group 2,0.035750000000000004,3369.375,91740.75,0.034,2265.0,71150.0,0.03672713597828664
ECON 12a2018-19Real_Annual,ECON 12a,2018-19,Real_Annual,Family Group 2,0.035750000000000004,3369.375,91740.75,0.034,2265.0,71150.0,0.03672713597828664
ECON 12a2019-20Cash_Annual,ECON 12a,2019-20,Cash_Annual,Family Group 2,0.035125,3294.375,91632.375,0.0325,2307.5,70681.0,0.035952085712064104
ECON 12a2019-20Real_Annual,ECON 12a,2019-20,Real_Annual,Family Group 2,0.035125,3294.375,91632.375,0.0325,2307.5,70681.0,0.035952085712064104
ECON 12a2020-21Cash_Annual,ECON 12a,2020-21,Cash_Annual,Family Group 2,0.06075,5657.5,91579.3525,0.058499999999999996,4395.0,70866.66500000001,0.0617770255582447
ECON 12a2020-21Real_Annual,ECON 12a,2020-21,Real_Annual,Family Group 2,0.06075,5657.5,91579.3525,0.058499999999999996,4395.0,70866.66500000001,0.0617770255582447
ECON 12a2021-22Cash_Annual,ECON 12a,2021-22,Cash_Annual,Family Group 2,0.03725,3493.75,91566.7271875,0.035,2705.0,71032.142855,0.038155235065308095
ECON 12a2021-22Real_Annual,ECON 12a,2021-22,Real_Annual,Family Group 2,0.03725,3493.75,91566.72718877907,0.035,2705.0,71032.14285714284,0.03815523506477511
ECON 12a2022-23Cash_Annual,ECON 12a,2022-23,Cash_Annual,Family Group 2,0.03237667675,3060.625,91540.125,0.030464253499999996,2345.0,71273.5,0.03343479157364052
ECON 12a2022-23Real_Annual,ECON 12a,2022-23,Real_Annual,Family Group 2,0.03237667676263226,3060.625,91540.125,0.03046425335048545,2345.0,71273.5,0.03343479157364052
ECON 12a2023-24Cash_Annual,ECON 12a,2023-24,Cash_Annual,Family Group 2,0.030104284375,2851.875,92787.25,0.0284335335,2210.0,73177.5,0.030735634475641857
ECON 12a2023-24Real_Annual,ECON 12a,2023-24,Real_Annual,Family Group 2,0.030104284488153887,2851.875,92787.25,0.028433533528868,2210.0,73177.5,0.030735634475641857
ECON 12a2024-25Cash_Annual,ECON 12a,2024-25,Cash_Annual,Family Group 2,0.029380002875000002,2823.75,93147.75,0.0282900035,2180.0,73690.5,0.030314741901978307
ECON 12a2024-25Real_Annual,ECON 12a,2024-25,Real_Annual,Family Group 2,0.029380002863547635,2823.75,93147.75,0.02829000320283625,2180.0,73690.5,0.030314741901978307
ECON 12a2010-11Cash_Annual,ECON 12a,2010-11,Cash_Annual,Family Group 3,0.042249999999999996,3742.5,88233.375,0.043,2512.5,64543.5,0.042415922546315384
ECON 12a2010-11Real_Annual,ECON 12a,2010-11,Real_Annual,Family Group 3,0.042249999999999996,3742.5,88233.375,0.043,2512.5,64543.5,0.042415922546315384
ECON 12a2011-12Cash_Annual,ECON 12a,2011-12,Cash_Annual,Family Group 3,0.0445,3926.25,87596.75,0.045,2662.5,63726.0,0.044821868391235975
ECON 12a2011-12Real_Annual,ECON 12a,2011-12,Real_Annual,Family Group 3,0.0445,3926.25,87596.75,0.045,2662.5,63726.0,0.044821868391235975
ECON 12a2012-13Cash_Annual,ECON 12a,2012-13,Cash_Annual,Family Group 3,0.042749999999999996,3772.5,87070.875,0.0445,2497.5,64083.0,0.04332677258612596
ECON 12a2012-13Real_Annual,ECON 12a,2012-13,Real_Annual,Family Group 3,0.042749999999999996,3772.5,87070.875,0.0445,2497.5,64083.0,0.04332677258612596
ECON 12a2013-14Cash_Annual,ECON 12a,2013-14,Cash_Annual,Family Group 3,0.031875,2817.5,87434.875,0.0325,1842.5,64747.0,0.03222398385083755
ECON 12a2013-14Real_Annual,ECON 12a,2013-14,Real_Annual,Family Group 3,0.031875,2817.5,87434.875,0.0325,1842.5,64747.0,0.03222398385083755
ECON 12a2014-15Cash_Annual,ECON 12a,2014-15,Cash_Annual,Family Group 3,0.02375,2118.125,87726.75,0.0235,1492.5,63829.0,0.024144573918445628
ECON 12a2014-15Real_Annual,ECON 12a,2014-15,Real_Annual,Family Group 3,0.02375,2118.125,87726.75,0.0235,1492.5,63829.0,0.024144573918445628
ECON 12a2015-16Cash_Annual,ECON 12a,2015-16,Cash_Annual,Family Group 3,0.021875,1907.5,87177.75,0.022,1495.0,63171.0,0.021880583061618362
ECON 12a2015-16Real_Annual,ECON 12a,2015-16,Real_Annual,Family Group 3,0.021875,1907.5,87177.75,0.022,1495.0,63171.0,0.021880583061618362
ECON 12a2016-17Cash_Annual,ECON 12a,2016-17,Cash_Annual,Family Group 3,0.0235,1993.125,86444.0,0.0225,1670.0,63585.5,0.0230568344824395
ECON 12a2016-17Real_Annual,ECON 12a,2016-17,Real_Annual,Family Group 3,0.0235,1993.125,86444.0,0.0225,1670.0,63585.5,0.0230568344824395
ECON 12a2017-18Cash_Annual,ECON 12a,2017-18,Cash_Annual,Family Group 3,0.029249999999999998,2371.25,86655.375,0.0275,1995.0,63574.0,0.027364142155059626
ECON 12a2017-18Real_Annual,ECON 12a,2017-18,Real_Annual,Family Group 3,0.029249999999999998,2371.25,86655.375,0.0275,1995.0,63574.0,0.027364142155059626
ECON 12a2018-19Cash_Annual,ECON 12a,2018-19,Cash_Annual,Family Group 3,0.032875,2831.875,87210.375,0.032,2350.0,62608.5,0.03247176726392932
ECON 12a2018-19Real_Annual,ECON 12a,2018-19,Real_Annual,Family Group 3,0.032875,2831.875,87210.375,0.032,2350.0,62608.5,0.03247176726392932
ECON 12a2019-20Cash_Annual,ECON 12a,2019-20,Cash_Annual,Family Group 3,0.03225,2821.875,87648.0,0.032,2122.5,63750.0,0.032195543537787516
ECON 12a2019-20Real_Annual,ECON 12a,2019-20,Real_Annual,Family Group 3,0.03225,2821.875,87648.0,0.032,2122.5,63750.0,0.032195543537787516
ECON 12a2020-21Cash_Annual,ECON 12a,2020-21,Cash_Annual,Family Group 3,0.056625,5061.25,87217.6325,0.059,3425.0,63531.03,0.05803012366794065
ECON 12a2020-21Real_Annual,ECON 12a,2020-21,Real_Annual,Family Group 3,0.056625,5061.25,87217.6325,0.059,3425.0,63531.03,0.05803012366794065
ECON 12a2021-22Cash_Annual,ECON 12a,2021-22,Cash_Annual,Family Group 3,0.03325,2925.625,86758.2860575,0.034,2150.0,62630.208335,0.03372156289557184
ECON 12a2021-22Real_Annual,ECON 12a,2021-22,Real_Annual,Family Group 3,0.03325,2925.625,86758.28605645835,0.034,2150.0,62630.20833333335,0.03372156289597671
ECON 12a2022-23Cash_Annual,ECON 12a,2022-23,Cash_Annual,Family Group 3,0.029912953875000002,2626.875,87650.5,0.031001838499999997,1925.0,63774.5,0.029969880377179823
ECON 12a2022-23Real_Annual,ECON 12a,2022-23,Real_Annual,Family Group 3,0.029912953763014113,2626.875,87650.5,0.03100183803488715,1925.0,63774.5,0.029969880377179823
ECON 12a2023-24Cash_Annual,ECON 12a,2023-24,Cash_Annual,Family Group 3,0.027393697624999998,2499.375,90538.875,0.028115389,1790.0,65614.5,0.027605545131856344
ECON 12a2023-24Real_Annual,ECON 12a,2023-24,Real_Annual,Family Group 3,0.027393697492982563,2499.375,90538.875,0.028115388915096302,1790.0,65614.5,0.027605545131856344
ECON 12a2024-25Cash_Annual,ECON 12a,2024-25,Cash_Annual,Family Group 3,0.026481276875,2401.25,91347.625,0.026667392499999998,1870.0,65939.5,0.026286945062884776
ECON 12a2024-25Real_Annual,ECON 12a,2024-25,Real_Annual,Family Group 3,0.0264812768760921,2401.25,91347.625,0.0266673929186658,1870.0,65939.5,0.026286945062884776
ECON 12a2010-11Cash_Annual,ECON 12a,2010-11,Cash_Annual,Family Group 4,0.04575,8485.625,181300.875,0.05,5157.5,129653.0,0.04680410395151154
ECON 12a2010-11Real_Annual,ECON 12a,2010-11,Real_Annual,Family Group 4,0.04575,8485.625,181300.875,0.05,5157.5,129653.0,0.04680410395151154
ECON 12a2011-12Cash_Annual,ECON 12a,2011-12,Cash_Annual,Family Group 4,0.047,8725.625,181864.75,0.051500000000000004,5165.0,130108.5,0.04797864896853293
ECON 12a2011-12Real_Annual,ECON 12a,2011-12,Real_Annual,Family Group 4,0.047,8725.625,181864.75,0.051500000000000004,5165.0,130108.5,0.04797864896853293
ECON 12a2012-13Cash_Annual,ECON 12a,2012-13,Cash_Annual,Family Group 4,0.044375,8257.5,183785.875,0.049,5107.5,132003.0,0.04493000346190914
ECON 12a2012-13Real_Annual,ECON 12a,2012-13,Real_Annual,Family Group 4,0.044375,8257.5,183785.875,0.049,5107.5,132003.0,0.04493000346190914
ECON 12a2013-14Cash_Annual,ECON 12a,2013-14,Cash_Annual,Family Group 4,0.03475,6424.375,183334.25,0.039,4070.0,128680.5,0.03504187024519423
ECON 12a2013-14Real_Annual,ECON 12a,2013-14,Real_Annual,Family Group 4,0.03475,6424.375,183334.25,0.039,4070.0,128680.5,0.03504187024519423
ECON 12a2014-15Cash_Annual,ECON 12a,2014-15,Cash_Annual,Family Group 4,0.026875,5047.5,185135.125,0.0285,3030.0,132533.5,0.02726387010568632
ECON 12a2014-15Real_Annual,ECON 12a,2014-15,Real_Annual,Family Group 4,0.026875,5047.5,185135.125,0.0285,3030.0,132533.5,0.02726387010568632
ECON 12a2015-16Cash_Annual,ECON 12a,2015-16,Cash_Annual,Family Group 4,0.025750000000000002,4728.75,185231.5,0.026000000000000002,3357.5,131641.5,0.025528865230805775
ECON 12a2015-16Real_Annual,ECON 12a,2015-16,Real_Annual,Family Group 4,0.025750000000000002,4728.75,185231.5,0.026000000000000002,3357.5,131641.5,0.025528865230805775
ECON 12a2016-17Cash_Annual,ECON 12a,2016-17,Cash_Annual,Family Group 4,0.026000000000000002,4808.125,187113.375,0.026000000000000002,3590.0,130937.5,0.02569631914340704
ECON 12a2016-17Real_Annual,ECON 12a,2016-17,Real_Annual,Family Group 4,0.026000000000000002,4808.125,187113.375,0.026000000000000002,3590.0,130937.5,0.02569631914340704
ECON 12a2017-18Cash_Annual,ECON 12a,2017-18,Cash_Annual,Family Group 4,0.027,4820.0,187789.0,0.027,3562.5,128741.0,0.02566710510200278
ECON 12a2017-18Real_Annual,ECON 12a,2017-18,Real_Annual,Family Group 4,0.027,4820.0,187789.0,0.027,3562.5,128741.0,0.02566710510200278
ECON 12a2018-19Cash_Annual,ECON 12a,2018-19,Cash_Annual,Family Group 4,0.031625,5650.0,189414.375,0.035,4067.5,131460.0,0.029828781474478903
ECON 12a2018-19Real_Annual,ECON 12a,2018-19,Real_Annual,Family Group 4,0.031625,5650.0,189414.375,0.035,4067.5,131460.0,0.029828781474478903
ECON 12a2019-20Cash_Annual,ECON 12a,2019-20,Cash_Annual,Family Group 4,0.034624999999999996,6481.25,189086.125,0.035,4300.0,127508.5,0.03427670856335969
ECON 12a2019-20Real_Annual,ECON 12a,2019-20,Real_Annual,Family Group 4,0.034624999999999996,6481.25,189086.125,0.035,4300.0,127508.5,0.03427670856335969
ECON 12a2020-21Cash_Annual,ECON 12a,2020-21,Cash_Annual,Family Group 4,0.063375,12386.25,189140.69875,0.064,8277.5,129168.26500000001,0.06548696331280736
ECON 12a2020-21Real_Annual,ECON 12a,2020-21,Real_Annual,Family Group 4,0.063375,12386.25,189140.69875,0.064,8277.5,129168.26500000001,0.06548696331280736
ECON 12a2021-22Cash_Annual,ECON 12a,2021-22,Cash_Annual,Family Group 4,0.03975,7736.875,189493.61746,0.04,5322.5,128421.24539999999,0.040829211578237816
ECON 12a2021-22Real_Annual,ECON 12a,2021-22,Real_Annual,Family Group 4,0.03975,7736.875,189493.61745313182,0.04,5322.5,128421.2454212455,0.04082921157971767
ECON 12a2022-23Cash_Annual,ECON 12a,2022-23,Cash_Annual,Family Group 4,0.035309479625,6840.625,188491.75,0.033771695000000004,4685.0,128125.0,0.036291376147762434
ECON 12a2022-23Real_Annual,ECON 12a,2022-23,Real_Annual,Family Group 4,0.0353094797799101,6840.625,188491.75,0.0337716949659469,4685.0,128125.0,0.036291376147762434
ECON 12a2023-24Cash_Annual,ECON 12a,2023-24,Cash_Annual,Family Group 4,0.033195254,6662.5,190546.625,0.032549866,4462.5,128280.0,0.03496519552629179
ECON 12a2023-24Real_Annual,ECON 12a,2023-24,Real_Annual,Family Group 4,0.03319525405260561,6662.5,190546.625,0.03254986603443595,4462.5,128280.0,0.03496519552629179
ECON 12a2024-25Cash_Annual,ECON 12a,2024-25,Cash_Annual,Family Group 4,0.032458747125,6714.375,193581.125,0.032100882,4515.0,130011.0,0.03468507066481817
ECON 12a2024-25Real_Annual,ECON 12a,2024-25,Real_Annual,Family Group 4,0.03245874714502806,6714.375,193581.125,0.03210088208047535,4515.0,130011.0,0.03468507066481817
ECON 12b2010-11Cash_Annual,ECON 12b,2010-11,Cash_Annual,Family Group 1,0.04875,585.0,10952.5,0.05,645.0,9447.0,0.05341246290801187
ECON 12b2010-11Real_Annual,ECON 12b,2010-11,Real_Annual,Family Group 1,0.04875,585.0,10952.5,0.05,645.0,9447.0,0.05341246290801187
ECON 12b2011-12Cash_Annual,ECON 12b,2011-12,Cash_Annual,Family Group 1,0.051325,596.875,11076.375,0.048049999999999995,662.5,9583.5,0.05388721490559863
ECON 12b2011-12Real_Annual,ECON 12b,2011-12,Real_Annual,Family Group 1,0.051325,596.875,11076.375,0.048049999999999995,662.5,9583.5,0.05388721490559863
ECON 12b2012-13Cash_Annual,ECON 12b,2012-13,Cash_Annual,Family Group 1,0.0444875,500.0,10978.625,0.03945,510.0,9311.5,0.04554304386933701
ECON 12b2012-13Real_Annual,ECON 12b,2012-13,Real_Annual,Family Group 1,0.0444875,500.0,10978.625,0.03945,510.0,9311.5,0.04554304386933701
ECON 12b2013-14Cash_Annual,ECON 12b,2013-14,Cash_Annual,Family Group 1,0.0318625,355.625,11031.5,0.03265,355.0,9612.5,0.032237229751167114
ECON 12b2013-14Real_Annual,ECON 12b,2013-14,Real_Annual,Family Group 1,0.0318625,355.625,11031.5,0.03265,355.0,9612.5,0.032237229751167114
ECON 12b2014-15Cash_Annual,ECON 12b,2014-15,Cash_Annual,Family Group 1,0.0209375,240.0,10998.625,0.02275,257.5,9597.0,0.0218209094318608
ECON 12b2014-15Real_Annual,ECON 12b,2014-15,Real_Annual,Family Group 1,0.0209375,240.0,10998.625,0.02275,257.5,9597.0,0.0218209094318608
ECON 12b2015-16Cash_Annual,ECON 12b,2015-16,Cash_Annual,Family Group 1,0.0231,262.5,10967.875,0.022449999999999998,265.0,9517.5,0.023933533159340346
ECON 12b2015-16Real_Annual,ECON 12b,2015-16,Real_Annual,Family Group 1,0.0231,262.5,10967.875,0.022449999999999998,265.0,9517.5,0.023933533159340346
ECON 12b2016-17Cash_Annual,ECON 12b,2016-17,Cash_Annual,Family Group 1,0.0221875,257.5,10855.625,0.02185,247.5,9592.0,0.02372042144049744
ECON 12b2016-17Real_Annual,ECON 12b,2016-17,Real_Annual,Family Group 1,0.0221875,257.5,10855.625,0.02185,247.5,9592.0,0.02372042144049744
ECON 12b2017-18Cash_Annual,ECON 12b,2017-18,Cash_Annual,Family Group 1,0.021025000000000002,260.0,10651.25,0.021,235.0,9472.0,0.024410280483511324
ECON 12b2017-18Real_Annual,ECON 12b,2017-18,Real_Annual,Family Group 1,0.021025000000000002,260.0,10651.25,0.021,235.0,9472.0,0.024410280483511324
ECON 12b2018-19Cash_Annual,ECON 12b,2018-19,Cash_Annual,Family Group 1,0.030312500000000003,326.25,10431.0,0.0305,305.0,9307.0,0.03127696289905091
ECON 12b2018-19Real_Annual,ECON 12b,2018-19,Real_Annual,Family Group 1,0.030312500000000003,326.25,10431.0,0.0305,305.0,9307.0,0.03127696289905091
ECON 12b2019-20Cash_Annual,ECON 12b,2019-20,Cash_Annual,Family Group 1,0.0327625,345.0,10183.0,0.03055,337.5,9146.0,0.033879996071884515
ECON 12b2019-20Real_Annual,ECON 12b,2019-20,Real_Annual,Family Group 1,0.0327625,345.0,10183.0,0.03055,337.5,9146.0,0.033879996071884515
ECON 12b2020-21Cash_Annual,ECON 12b,2020-21,Cash_Annual,Family Group 1,0.0622875,660.0,10030.875,0.060149999999999995,637.5,9075.5,0.06579685221877453
ECON 12b2020-21Real_Annual,ECON 12b,2020-21,Real_Annual,Family Group 1,0.0622875,660.0,10030.875,0.060149999999999995,637.5,9075.5,0.06579685221877453
ECON 12b2021-22Cash_Annual,ECON 12b,2021-22,Cash_Annual,Family Group 1,0.031368111875,323.125,10172.75,0.0302115045,330.0,9154.5,0.03176378068860436
ECON 12b2021-22Real_Annual,ECON 12b,2021-22,Real_Annual,Family Group 1,0.03136811195008524,323.125,10172.75,0.0302115046985566,330.0,9154.5,0.03176378068860436
ECON 12b2022-23Cash_Annual,ECON 12b,2022-23,Cash_Annual,Family Group 1,0.0329100695,313.125,9475.625,0.032663199,305.0,8334.0,0.03304531363366533
ECON 12b2022-23Real_Annual,ECON 12b,2022-23,Real_Annual,Family Group 1,0.03291006944032769,313.125,9475.625,0.03266319886577785,305.0,8334.0,0.03304531363366533
