Key_CodePeriodDType,Key_CodePeriodLADType,Key_CodePeriodFamilyGroupDType,DataType,LocalAuthority,Code,Period,Value,Numerator,Denominator,ScotRank,ScotPct,FamilyRank,FamilyPct,Previous_Row,First_Row,Changes
SW 072023-24Real_Annual,SW 072023-24North AyrshireReal_Annual,SW 072023-24Family Group 4Real_Annual,Real_Annual,North Ayrshire,SW 07,2023-24,0.829,,,11.0,0.34375,2.0,0.25,"{""Value"": 0.78, ""Numerator"": null, ""Denominator"": null, ""ScotRank"": 15.0, ""ScotPct"": 0.46875, ""FamilyRank"": 5.0, ""FamilyPct"": 0.625}","{""Value"": 0.680851063829787, ""Numerator"": null, ""Denominator"": null, ""ScotRank"": 32.0, ""ScotPct"": 1.0, ""FamilyRank"": 8.0, ""FamilyPct"": 1.0}","{""ScotRank_ChangeSincePrevious"": 4.0, ""ScotPct_ChangeSincePrevious"": 0.125, ""FamilyRank_ChangeSincePrevious"": 3.0, ""FamilyPct_ChangeSincePrevious"": 0.375, ""ScotRank_ChangeSinceFirst"": 21.0, ""ScotPct_ChangeSinceFirst"": 0.65625, ""FamilyRank_ChangeSinceFirst"": 6.0, ""FamilyPct_ChangeSinceFirst"": 0.75, ""Value_ChangeSincePrevious"": 0.04899999999999993, ""Numerator_ChangeSincePrevious"": null, ""Denominator_ChangeSincePrevious"": null, ""Value_ChangeSinceFirst"": 0.14814893617021296, ""Numerator_ChangeSinceFirst"": null, ""Denominator_ChangeSinceFirst"": null, ""PercentChange_AimAdjusted_SincePrevious"": 0.04899999999999993, ""PercentChange_AimAdjusted_SinceFirst"": 0.14814893617021296}"
SW 082024-25Real_Annual,SW 082024-25North AyrshireReal_Annual,SW 082024-25Family Group 4Real_Annual,Real_Annual,North Ayrshire,SW 08,2024-25,968.592794017675,14248.0,14.71,26.0,0.8125,7.0,0.875,"{""Value"": 1015.02379333787, ""Numerator"": 14931.0, ""Denominator"": 14.71, ""ScotRank"": 24.0, ""ScotPct"": 0.75, ""FamilyRank"": 6.0, ""FamilyPct"": 0.75}","{""Value"": 550.16362040067, ""Numerator"": 6893.0, ""Denominator"": 12.529, ""ScotRank"": 17.0, ""ScotPct"": 0.53125, ""FamilyRank"": 6.0, ""FamilyPct"": 0.75}","{""ScotRank_ChangeSincePrevious"": -2.0, ""ScotPct_ChangeSincePrevious"": -0.0625, ""FamilyRank_ChangeSincePrevious"": -1.0, ""FamilyPct_ChangeSincePrevious"": -0.125, ""ScotRank_ChangeSinceFirst"": -9.0, ""ScotPct_ChangeSinceFirst"": -0.28125, ""FamilyRank_ChangeSinceFirst"": -1.0, ""FamilyPct_ChangeSinceFirst"": -0.125, ""Value_ChangeSincePrevious"": -46.43099932019493, ""Numerator_ChangeSincePrevious"": -683.0, ""Denominator_ChangeSincePrevious"": 0.0, ""Value_ChangeSinceFirst"": 418.42917361700506, ""Numerator_ChangeSinceFirst"": 7355.0, ""Denominator_ChangeSinceFirst"": 2.181000000000001, ""PercentChange_AimAdjusted_SincePrevious"": 0.045743754604518405, ""PercentChange_AimAdjusted_SinceFirst"": -0.7605540571953374}"
C&L 012023-24Real_Annual,C&L 012023-24North LanarkshireReal_Annual,C&L 012023-24Family Group 4Real_Annual,Real_Annual,North Lanarkshire,C&L 01,2023-24,3.83,10935000.0,2852976.0,15.0,0.46875,4.0,0.5,"{""Value"": 4.011, ""Numerator"": 10689222.700000001, ""Denominator"": 2664982.0, ""ScotRank"": 12.0, ""ScotPct"": 0.375, ""FamilyRank"": 3.0, ""FamilyPct"": 0.375}","{""Value"": 5.5757, ""Numerator"": 16815087.3, ""Denominator"": 3016037.0, ""ScotRank"": 22.0, ""ScotPct"": 0.6875, ""FamilyRank"": 5.0, ""FamilyPct"": 0.625}","{""ScotRank_ChangeSincePrevious"": -3.0, ""ScotPct_ChangeSincePrevious"": -0.09375, ""FamilyRank_ChangeSincePrevious"": -1.0, ""FamilyPct_ChangeSincePrevious"": -0.125, ""ScotRank_ChangeSinceFirst"": 7.0, ""ScotPct_ChangeSinceFirst"": 0.21875, ""FamilyRank_ChangeSinceFirst"": 1.0, ""FamilyPct_ChangeSinceFirst"": 0.125, ""Value_ChangeSincePrevious"": -0.18100000000000005, ""Numerator_ChangeSincePrevious"": 245777.29999999888, ""Denominator_ChangeSincePrevious"": 187994.0, ""Value_ChangeSinceFirst"": -1.7457000000000003, ""Numerator_ChangeSinceFirst"": -5880087.300000001, ""Denominator_ChangeSinceFirst"": -163061.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.04512590376464723, ""PercentChange_AimAdjusted_SinceFirst"": 0.3130907330021343}"
C&L 022023-24Real_Annual,C&L 022023-24North LanarkshireReal_Annual,C&L 022023-24Family Group 4Real_Annual,Real_Annual,North Lanarkshire,C&L 02,2023-24,4.42,5062000.0,1144161.0,24.0,0.75,6.0,0.75,"{""Value"": 5.0559, ""Numerator"": 4695996.0, ""Denominator"": 928112.0, ""ScotRank"": 21.0, ""ScotPct"": 0.65625, ""FamilyRank"": 4.0, ""FamilyPct"": 0.5}","{""Value"": 3.8149, ""Numerator"": 8926683.1, ""Denominator"": 2342027.0, ""ScotRank"": 4.0, ""ScotPct"": 0.125, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""ScotRank_ChangeSincePrevious"": -3.0, ""ScotPct_ChangeSincePrevious"": -0.09375, ""FamilyRank_ChangeSincePrevious"": -2.0, ""FamilyPct_ChangeSincePrevious"": -0.25, ""ScotRank_ChangeSinceFirst"": -20.0, ""ScotPct_ChangeSinceFirst"": -0.625, ""FamilyRank_ChangeSinceFirst"": -5.0, ""FamilyPct_ChangeSinceFirst"": -0.625, ""Value_ChangeSincePrevious"": -0.6359000000000004, ""Numerator_ChangeSincePrevious"": 366004.0, ""Denominator_ChangeSincePrevious"": 216049.0, ""Value_ChangeSinceFirst"": 0.6050999999999997, ""Numerator_ChangeSinceFirst"": -3864683.0999999996, ""Denominator_ChangeSinceFirst"": -1197866.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.1257738483751657, ""PercentChange_AimAdjusted_SinceFirst"": -0.15861490471571987}"
C&L 032023-24Real_Annual,C&L 032023-24North LanarkshireReal_Annual,C&L 032023-24Family Group 4Real_Annual,Real_Annual,North Lanarkshire,C&L 03,2023-24,4.37,1735000.0,397286.0,15.0,0.5769230769230769,4.0,0.5714285714285714,"{""Value"": 4.8343, ""Numerator"": 1685661.0, ""Denominator"": 348542.0, ""ScotRank"": 16.0, ""ScotPct"": 0.5925925925925926, ""FamilyRank"": 4.0, ""FamilyPct"": 0.5}","{""Value"": 11.9898, ""Numerator"": 2448270.0, ""Denominator"": 204204.0, ""ScotRank"": 24.0, ""ScotPct"": 0.8, ""FamilyRank"": 7.0, ""FamilyPct"": 0.875}","{""ScotRank_ChangeSincePrevious"": 1.0, ""ScotPct_ChangeSincePrevious"": 0.015669515669515688, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0714285714285714, ""ScotRank_ChangeSinceFirst"": 9.0, ""ScotPct_ChangeSinceFirst"": 0.22307692307692317, ""FamilyRank_ChangeSinceFirst"": 3.0, ""FamilyPct_ChangeSinceFirst"": 0.3035714285714286, ""Value_ChangeSincePrevious"": -0.4642999999999997, ""Numerator_ChangeSincePrevious"": 49339.0, ""Denominator_ChangeSincePrevious"": 48744.0, ""Value_ChangeSinceFirst"": -7.619800000000001, ""Numerator_ChangeSinceFirst"": -713270.0, ""Denominator_ChangeSinceFirst"": 193082.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.0960428603934385, ""PercentChange_AimAdjusted_SinceFirst"": 0.6355235283324159}"
C&L 042023-24Real_Annual,C&L 042023-24North LanarkshireReal_Annual,C&L 042023-24Family Group 4Real_Annual,Real_Annual,North Lanarkshire,C&L 04,2023-24,29050.28,9932000.0,341.89,24.0,0.75,6.0,0.75,"{""Value"": 26254.7975, ""Numerator"": 8950785.799999999, ""Denominator"": 340.92, ""ScotRank"": 19.0, ""ScotPct"": 0.59375, ""FamilyRank"": 3.0, ""FamilyPct"": 0.375}","{""Value"": 40117.2796, ""Numerator"": 13490638.5, ""Denominator"": 336.28000000000003, ""ScotRank"": 22.0, ""ScotPct"": 0.6875, ""FamilyRank"": 5.0, ""FamilyPct"": 0.625}","{""ScotRank_ChangeSincePrevious"": -5.0, ""ScotPct_ChangeSincePrevious"": -0.15625, ""FamilyRank_ChangeSincePrevious"": -3.0, ""FamilyPct_ChangeSincePrevious"": -0.375, ""ScotRank_ChangeSinceFirst"": -2.0, ""ScotPct_ChangeSinceFirst"": -0.0625, ""FamilyRank_ChangeSinceFirst"": -1.0, ""FamilyPct_ChangeSinceFirst"": -0.125, ""Value_ChangeSincePrevious"": 2795.4824999999983, ""Numerator_ChangeSincePrevious"": 981214.2000000011, ""Denominator_ChangeSincePrevious"": 0.9699999999999704, ""Value_ChangeSinceFirst"": -11066.999600000003, ""Numerator_ChangeSinceFirst"": -3558638.5, ""Denominator_ChangeSinceFirst"": 5.609999999999957, ""PercentChange_AimAdjusted_SincePrevious"": -0.10647511183432279, ""PercentChange_AimAdjusted_SinceFirst"": 0.2758661531974866}"
C&L 05a2021-24Real_Annual,C&L 05a2021-24North LanarkshireReal_Annual,C&L 05a2021-24Family Group 4Real_Annual,Real_Annual,North Lanarkshire,C&L 05a,2021-24,0.637,,,23.0,0.71875,7.0,0.875,"{""Value"": 0.73, ""Numerator"": null, ""Denominator"": null, ""ScotRank"": 17.0, ""ScotPct"": 0.53125, ""FamilyRank"": 5.0, ""FamilyPct"": 0.625}","{""Value"": 0.874, ""Numerator"": null, ""Denominator"": null, ""ScotRank"": 8.0, ""ScotPct"": 0.25, ""FamilyRank"": 2.0, ""FamilyPct"": 0.25}","{""ScotRank_ChangeSincePrevious"": -6.0, ""ScotPct_ChangeSincePrevious"": -0.1875, ""FamilyRank_ChangeSincePrevious"": -2.0, ""FamilyPct_ChangeSincePrevious"": -0.25, ""ScotRank_ChangeSinceFirst"": -15.0, ""ScotPct_ChangeSinceFirst"": -0.46875, ""FamilyRank_ChangeSinceFirst"": -5.0, ""FamilyPct_ChangeSinceFirst"": -0.625, ""Value_ChangeSincePrevious"": -0.09299999999999997, ""Numerator_ChangeSincePrevious"": null, ""Denominator_ChangeSincePrevious"": null, ""Value_ChangeSinceFirst"": -0.237, ""Numerator_ChangeSinceFirst"": null, ""Denominator_ChangeSinceFirst"": null, ""PercentChange_AimAdjusted_SincePrevious"": -0.09299999999999997, ""PercentChange_AimAdjusted_SinceFirst"": -0.237}"
C&L 05b2021-24Real_Annual,C&L 05b2021-24North LanarkshireReal_Annual,C&L 05b2021-24Family Group 4Real_Annual,Real_Annual,North Lanarkshire,C&L 05b,2021-24,0.793,,,32.0,1.0,8.0,1.0,"{""Value"": 0.813, ""Numerator"": null, ""Denominator"": null, ""ScotRank"": 31.0, ""ScotPct"": 0.96875, ""FamilyRank"": 8.0, ""FamilyPct"": 1.0}","{""Value"": 0.793, ""Numerator"": null, ""Denominator"": null, ""ScotRank"": 29.0, ""ScotPct"": 0.90625, ""FamilyRank"": 8.0, ""FamilyPct"": 1.0}","{""ScotRank_ChangeSincePrevious"": -1.0, ""ScotPct_ChangeSincePrevious"": -0.03125, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": -3.0, ""ScotPct_ChangeSinceFirst"": -0.09375, ""FamilyRank_ChangeSinceFirst"": -0.0, ""FamilyPct_ChangeSinceFirst"": -0.0, ""Value_ChangeSincePrevious"": -0.019999999999999907, ""Numerator_ChangeSincePrevious"": null, ""Denominator_ChangeSincePrevious"": null, ""Value_ChangeSinceFirst"": 0.0, ""Numerator_ChangeSinceFirst"": null, ""Denominator_ChangeSinceFirst"": null, ""PercentChange_AimAdjusted_SincePrevious"": -0.019999999999999907, ""PercentChange_AimAdjusted_SinceFirst"": 0.0}"
C&L 05c2021-24Real_Annual,C&L 05c2021-24North LanarkshireReal_Annual,C&L 05c2021-24Family Group 4Real_Annual,Real_Annual,North Lanarkshire,C&L 05c,2021-24,0.617,,,20.0,0.625,7.0,0.875,"{""Value"": 0.737, ""Numerator"": null, ""Denominator"": null, ""ScotRank"": 10.0, ""ScotPct"": 0.3125, ""FamilyRank"": 6.0, ""FamilyPct"": 0.75}","{""Value"": 0.745, ""Numerator"": null, ""Denominator"": null, ""ScotRank"": 16.0, ""ScotPct"": 0.5, ""FamilyRank"": 6.0, ""FamilyPct"": 0.75}","{""ScotRank_ChangeSincePrevious"": -10.0, ""ScotPct_ChangeSincePrevious"": -0.3125, ""FamilyRank_ChangeSincePrevious"": -1.0, ""FamilyPct_ChangeSincePrevious"": -0.125, ""ScotRank_ChangeSinceFirst"": -4.0, ""ScotPct_ChangeSinceFirst"": -0.125, ""FamilyRank_ChangeSinceFirst"": -1.0, ""FamilyPct_ChangeSinceFirst"": -0.125, ""Value_ChangeSincePrevious"": -0.12, ""Numerator_ChangeSincePrevious"": null, ""Denominator_ChangeSincePrevious"": null, ""Value_ChangeSinceFirst"": -0.128, ""Numerator_ChangeSinceFirst"": null, ""Denominator_ChangeSinceFirst"": null, ""PercentChange_AimAdjusted_SincePrevious"": -0.12, ""PercentChange_AimAdjusted_SinceFirst"": -0.128}"
C&L 05d2021-24Real_Annual,C&L 05d2021-24North LanarkshireReal_Annual,C&L 05d2021-24Family Group 4Real_Annual,Real_Annual,North Lanarkshire,C&L 05d,2021-24,0.677,,,15.0,0.46875,3.0,0.375,"{""Value"": 0.7, ""Numerator"": null, ""Denominator"": null, ""ScotRank"": 20.0, ""ScotPct"": 0.625, ""FamilyRank"": 5.0, ""FamilyPct"": 0.625}","{""Value"": 0.826, ""Numerator"": null, ""Denominator"": null, ""ScotRank"": 8.0, ""ScotPct"": 0.25, ""FamilyRank"": 2.0, ""FamilyPct"": 0.25}","{""ScotRank_ChangeSincePrevious"": 5.0, ""ScotPct_ChangeSincePrevious"": 0.15625, ""FamilyRank_ChangeSincePrevious"": 2.0, ""FamilyPct_ChangeSincePrevious"": 0.25, ""ScotRank_ChangeSinceFirst"": -7.0, ""ScotPct_ChangeSinceFirst"": -0.21875, ""FamilyRank_ChangeSinceFirst"": -1.0, ""FamilyPct_ChangeSinceFirst"": -0.125, ""Value_ChangeSincePrevious"": -0.02299999999999991, ""Numerator_ChangeSincePrevious"": null, ""Denominator_ChangeSincePrevious"": null, ""Value_ChangeSinceFirst"": -0.1489999999999999, ""Numerator_ChangeSinceFirst"": null, ""Denominator_ChangeSinceFirst"": null, ""PercentChange_AimAdjusted_SincePrevious"": -0.02299999999999991, ""PercentChange_AimAdjusted_SinceFirst"": -0.1489999999999999}"
CHN 012023-24Real_Annual,CHN 012023-24North LanarkshireReal_Annual,CHN 012023-24Family Group 4Real_Annual,Real_Annual,North Lanarkshire,CHN 01,2023-24,6942.53,179034000.0,25788.0,10.0,0.3125,4.0,0.5,"{""Value"": 6738.5273, ""Numerator"": 175700337.1, ""Denominator"": 26074.0, ""ScotRank"": 4.0, ""ScotPct"": 0.125, ""FamilyRank"": 2.0, ""FamilyPct"": 0.25}","{""Value"": 7015.0761, ""Numerator"": 183808901.1, ""Denominator"": 26202.0, ""ScotRank"": 24.0, ""ScotPct"": 0.75, ""FamilyRank"": 7.0, ""FamilyPct"": 0.875}","{""ScotRank_ChangeSincePrevious"": -6.0, ""ScotPct_ChangeSincePrevious"": -0.1875, ""FamilyRank_ChangeSincePrevious"": -2.0, ""FamilyPct_ChangeSincePrevious"": -0.25, ""ScotRank_ChangeSinceFirst"": 14.0, ""ScotPct_ChangeSinceFirst"": 0.4375, ""FamilyRank_ChangeSinceFirst"": 3.0, ""FamilyPct_ChangeSinceFirst"": 0.375, ""Value_ChangeSincePrevious"": 204.0027, ""Numerator_ChangeSincePrevious"": 3333662.900000006, ""Denominator_ChangeSincePrevious"": -286.0, ""Value_ChangeSinceFirst"": -72.54610000000048, ""Numerator_ChangeSinceFirst"": -4774901.099999994, ""Denominator_ChangeSinceFirst"": -414.0, ""PercentChange_AimAdjusted_SincePrevious"": -0.030274077838936708, ""PercentChange_AimAdjusted_SinceFirst"": 0.010341455882424494}"
CHN 022023-24Real_Annual,CHN 022023-24North LanarkshireReal_Annual,CHN 022023-24Family Group 4Real_Annual,Real_Annual,North Lanarkshire,CHN 02,2023-24,8345.95,178645000.0,21405.0,3.0,0.09375,2.0,0.25,"{""Value"": 8165.8927, ""Numerator"": 175950494.70000002, ""Denominator"": 21547.0, ""ScotRank"": 1.0, ""ScotPct"": 0.03125, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""Value"": 8715.5478, ""Numerator"": 188648147.1, ""Denominator"": 21645.0, ""ScotRank"": 12.0, ""ScotPct"": 0.375, ""FamilyRank"": 2.0, ""FamilyPct"": 0.25}","{""ScotRank_ChangeSincePrevious"": -2.0, ""ScotPct_ChangeSincePrevious"": -0.0625, ""FamilyRank_ChangeSincePrevious"": -1.0, ""FamilyPct_ChangeSincePrevious"": -0.125, ""ScotRank_ChangeSinceFirst"": 9.0, ""ScotPct_ChangeSinceFirst"": 0.28125, ""FamilyRank_ChangeSinceFirst"": -0.0, ""FamilyPct_ChangeSinceFirst"": -0.0, ""Value_ChangeSincePrevious"": 180.0573000000004, ""Numerator_ChangeSincePrevious"": 2694505.299999982, ""Denominator_ChangeSincePrevious"": -142.0, ""Value_ChangeSinceFirst"": -369.59779999999955, ""Numerator_ChangeSinceFirst"": -10003147.099999994, ""Denominator_ChangeSinceFirst"": -240.0, ""PercentChange_AimAdjusted_SincePrevious"": -0.02204992235570281, ""PercentChange_AimAdjusted_SinceFirst"": 0.04240672055060034}"
CHN 032023-24Real_Annual,CHN 032023-24North LanarkshireReal_Annual,CHN 032023-24Family Group 4Real_Annual,Real_Annual,North Lanarkshire,CHN 03,2023-24,13218.71,78149000.0,5912.0,26.0,0.8125,5.0,0.625,"{""Value"": 11906.3395, ""Numerator"": 69711633.3, ""Denominator"": 5855.0, ""ScotRank"": 16.0, ""ScotPct"": 0.5, ""FamilyRank"": 2.0, ""FamilyPct"": 0.25}","{""Value"": 4844.8916, ""Numerator"": 30425903.4, ""Denominator"": 6280.0, ""ScotRank"": 18.0, ""ScotPct"": 0.5625, ""FamilyRank"": 2.0, ""FamilyPct"": 0.25}","{""ScotRank_ChangeSincePrevious"": -10.0, ""ScotPct_ChangeSincePrevious"": -0.3125, ""FamilyRank_ChangeSincePrevious"": -3.0, ""FamilyPct_ChangeSincePrevious"": -0.375, ""ScotRank_ChangeSinceFirst"": -8.0, ""ScotPct_ChangeSinceFirst"": -0.25, ""FamilyRank_ChangeSinceFirst"": -3.0, ""FamilyPct_ChangeSinceFirst"": -0.375, ""Value_ChangeSincePrevious"": 1312.370499999999, ""Numerator_ChangeSincePrevious"": 8437366.700000003, ""Denominator_ChangeSincePrevious"": 57.0, ""Value_ChangeSinceFirst"": 8373.8184, ""Numerator_ChangeSinceFirst"": 47723096.6, ""Denominator_ChangeSinceFirst"": -368.0, ""PercentChange_AimAdjusted_SincePrevious"": -0.11022451526768567, ""PercentChange_AimAdjusted_SinceFirst"": -1.7283809610931233}"
CHN 042023-24Real_Annual,CHN 042023-24North LanarkshireReal_Annual,CHN 042023-24Family Group 4Real_Annual,Real_Annual,North Lanarkshire,CHN 04,2023-24,0.64,,,20.0,0.625,3.0,0.375,"{""Value"": 0.63, ""Numerator"": null, ""Denominator"": null, ""ScotRank"": 20.0, ""ScotPct"": 0.625, ""FamilyRank"": 2.0, ""FamilyPct"": 0.25}","{""Value"": 0.52, ""Numerator"": null, ""Denominator"": null, ""ScotRank"": 26.0, ""ScotPct"": 0.8125, ""FamilyRank"": 5.0, ""FamilyPct"": 0.625}","{""ScotRank_ChangeSincePrevious"": -0.0, ""ScotPct_ChangeSincePrevious"": -0.0, ""FamilyRank_ChangeSincePrevious"": -1.0, ""FamilyPct_ChangeSincePrevious"": -0.125, ""ScotRank_ChangeSinceFirst"": 6.0, ""ScotPct_ChangeSinceFirst"": 0.1875, ""FamilyRank_ChangeSinceFirst"": 2.0, ""FamilyPct_ChangeSinceFirst"": 0.25, ""Value_ChangeSincePrevious"": 0.010000000000000009, ""Numerator_ChangeSincePrevious"": null, ""Denominator_ChangeSincePrevious"": null, ""Value_ChangeSinceFirst"": 0.12, ""Numerator_ChangeSinceFirst"": null, ""Denominator_ChangeSinceFirst"": null, ""PercentChange_AimAdjusted_SincePrevious"": 0.010000000000000009, ""PercentChange_AimAdjusted_SinceFirst"": 0.12}"
CHN 052023-24Real_Annual,CHN 052023-24North LanarkshireReal_Annual,CHN 052023-24Family Group 4Real_Annual,Real_Annual,North Lanarkshire,CHN 05,2023-24,0.36,,,19.0,0.59375,2.0,0.25,"{""Value"": 0.35, ""Numerator"": null, ""Denominator"": null, ""ScotRank"": 14.0, ""ScotPct"": 0.4375, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""Value"": 0.26, ""Numerator"": null, ""Denominator"": null, ""ScotRank"": 23.0, ""ScotPct"": 0.71875, ""FamilyRank"": 3.0, ""FamilyPct"": 0.375}","{""ScotRank_ChangeSincePrevious"": -5.0, ""ScotPct_ChangeSincePrevious"": -0.15625, ""FamilyRank_ChangeSincePrevious"": -1.0, ""FamilyPct_ChangeSincePrevious"": -0.125, ""ScotRank_ChangeSinceFirst"": 4.0, ""ScotPct_ChangeSinceFirst"": 0.125, ""FamilyRank_ChangeSinceFirst"": 1.0, ""FamilyPct_ChangeSinceFirst"": 0.125, ""Value_ChangeSincePrevious"": 0.010000000000000009, ""Numerator_ChangeSincePrevious"": null, ""Denominator_ChangeSincePrevious"": null, ""Value_ChangeSinceFirst"": 0.09999999999999998, ""Numerator_ChangeSinceFirst"": null, ""Denominator_ChangeSinceFirst"": null, ""PercentChange_AimAdjusted_SincePrevious"": 0.010000000000000009, ""PercentChange_AimAdjusted_SinceFirst"": 0.09999999999999998}"
CHN 062023-24Real_Annual,CHN 062023-24North LanarkshireReal_Annual,CHN 062023-24Family Group 4Real_Annual,Real_Annual,North Lanarkshire,CHN 06,2023-24,0.47,,,13.0,0.4482758620689655,5.0,0.7142857142857143,"{""Value"": 0.5, ""Numerator"": null, ""Denominator"": null, ""ScotRank"": 10.0, ""ScotPct"": 0.3448275862068966, ""FamilyRank"": 4.0, ""FamilyPct"": 0.5714285714285714}","{""Value"": 0.36, ""Numerator"": null, ""Denominator"": null, ""ScotRank"": 8.0, ""ScotPct"": 0.2857142857142857, ""FamilyRank"": 3.0, ""FamilyPct"": 0.42857142857142855}","{""ScotRank_ChangeSincePrevious"": -3.0, ""ScotPct_ChangeSincePrevious"": -0.10344827586206895, ""FamilyRank_ChangeSincePrevious"": -1.0, ""FamilyPct_ChangeSincePrevious"": -0.1428571428571429, ""ScotRank_ChangeSinceFirst"": -5.0, ""ScotPct_ChangeSinceFirst"": -0.16256157635467983, ""FamilyRank_ChangeSinceFirst"": -2.0, ""FamilyPct_ChangeSinceFirst"": -0.28571428571428575, ""Value_ChangeSincePrevious"": -0.030000000000000027, ""Numerator_ChangeSincePrevious"": null, ""Denominator_ChangeSincePrevious"": null, ""Value_ChangeSinceFirst"": 0.10999999999999999, ""Numerator_ChangeSinceFirst"": null, ""Denominator_ChangeSinceFirst"": null, ""PercentChange_AimAdjusted_SincePrevious"": -0.030000000000000027, ""PercentChange_AimAdjusted_SinceFirst"": 0.10999999999999999}"
CHN 072023-24Real_Annual,CHN 072023-24North LanarkshireReal_Annual,CHN 072023-24Family Group 4Real_Annual,Real_Annual,North Lanarkshire,CHN 07,2023-24,0.22,,,9.0,0.32142857142857145,3.0,0.42857142857142855,"{""Value"": 0.23, ""Numerator"": null, ""Denominator"": null, ""ScotRank"": 7.0, ""ScotPct"": 0.2413793103448276, ""FamilyRank"": 3.0, ""FamilyPct"": 0.42857142857142855}","{""Value"": 0.14, ""Numerator"": null, ""Denominator"": null, ""ScotRank"": 5.0, ""ScotPct"": 0.19230769230769232, ""FamilyRank"": 2.0, ""FamilyPct"": 0.2857142857142857}","{""ScotRank_ChangeSincePrevious"": -2.0, ""ScotPct_ChangeSincePrevious"": -0.08004926108374386, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": -4.0, ""ScotPct_ChangeSinceFirst"": -0.12912087912087913, ""FamilyRank_ChangeSinceFirst"": -1.0, ""FamilyPct_ChangeSinceFirst"": -0.14285714285714285, ""Value_ChangeSincePrevious"": -0.010000000000000009, ""Numerator_ChangeSincePrevious"": null, ""Denominator_ChangeSincePrevious"": null, ""Value_ChangeSinceFirst"": 0.07999999999999999, ""Numerator_ChangeSinceFirst"": null, ""Denominator_ChangeSinceFirst"": null, ""PercentChange_AimAdjusted_SincePrevious"": -0.010000000000000009, ""PercentChange_AimAdjusted_SinceFirst"": 0.07999999999999999}"
CHN 08a2022-23Real_Annual,CHN 08a2022-23North LanarkshireReal_Annual,CHN 08a2022-23Family Group 4Real_Annual,Real_Annual,North Lanarkshire,CHN 08a,2022-23,3809.5037,152380.14614775096,40.0,4.0,0.125,1.0,0.125,"{""Value"": 7632.1579, ""Numerator"": 297654.1576804015, ""Denominator"": 39.0, ""ScotRank"": 30.0, ""ScotPct"": 0.9375, ""FamilyRank"": 8.0, ""FamilyPct"": 1.0}","{""Value"": 3421.4366, ""Numerator"": 140278.9057636196, ""Denominator"": 41.0, ""ScotRank"": 14.0, ""ScotPct"": 0.4375, ""FamilyRank"": 2.0, ""FamilyPct"": 0.25}","{""ScotRank_ChangeSincePrevious"": 26.0, ""ScotPct_ChangeSincePrevious"": 0.8125, ""FamilyRank_ChangeSincePrevious"": 7.0, ""FamilyPct_ChangeSincePrevious"": 0.875, ""ScotRank_ChangeSinceFirst"": 10.0, ""ScotPct_ChangeSinceFirst"": 0.3125, ""FamilyRank_ChangeSinceFirst"": 1.0, ""FamilyPct_ChangeSinceFirst"": 0.125, ""Value_ChangeSincePrevious"": -3822.6542, ""Numerator_ChangeSincePrevious"": -145274.01153265056, ""Denominator_ChangeSincePrevious"": 1.0, ""Value_ChangeSinceFirst"": 388.0671000000002, ""Numerator_ChangeSinceFirst"": 12101.24038413135, ""Denominator_ChangeSinceFirst"": -1.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.5008615191255411, ""PercentChange_AimAdjusted_SinceFirst"": -0.11342226829513667}"
