Key_CodePeriodDType,Key_CodePeriodFamilyGroupDType,Key_CodePeriodLADType,Code,LocalAuthority,Period,Value,Numerator,Denominator,FamilyRank,FamilyPct,ScotRank,ScotPct,DataType,Iter_CodeLADType,Previous_Row,First_Row,Changes
CORP 092022-23;Q3Real_Quarterly,CORP 092022-23;Q3Family Group 4Real_Quarterly,CORP 092022-23;Q3Aberdeen CityReal_Quarterly,CORP 09,Aberdeen City,2022-23;Q3,0.96,3665.0,3810.0,3.0,0.375,19.0,0.6129032258064516,Real_Quarterly,CORP 09Aberdeen CityReal_Quarterly,"{""Value"": 0.9, ""Numerator"": 3405.0, ""Denominator"": 3795.0, ""ScotRank"": 22.0, ""ScotPct"": 0.7096774193548387, ""FamilyRank"": 5.0, ""FamilyPct"": 0.625}","{""Value"": 0.98, ""Numerator"": 2985.0, ""Denominator"": 3035.0, ""ScotRank"": 10.0, ""ScotPct"": 0.3125, ""FamilyRank"": 3.0, ""FamilyPct"": 0.375}","{""ScotRank_ChangeSincePrevious"": 3.0, ""ScotPct_ChangeSincePrevious"": 0.09677419354838712, ""FamilyRank_ChangeSincePrevious"": 2.0, ""FamilyPct_ChangeSincePrevious"": 0.25, ""ScotRank_ChangeSinceFirst"": -9.0, ""ScotPct_ChangeSinceFirst"": -0.3004032258064516, ""FamilyRank_ChangeSinceFirst"": -0.0, ""FamilyPct_ChangeSinceFirst"": -0.0, ""Value_ChangeSincePrevious"": 0.05999999999999994, ""Numerator_ChangeSincePrevious"": 260.0, ""Denominator_ChangeSincePrevious"": 15.0, ""Value_ChangeSinceFirst"": -0.020000000000000018, ""Numerator_ChangeSinceFirst"": 680.0, ""Denominator_ChangeSinceFirst"": 775.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.05999999999999994, ""PercentChange_AimAdjusted_SinceFirst"": -0.020000000000000018}"
CORP 092022-23;Q4Real_Quarterly,CORP 092022-23;Q4Family Group 4Real_Quarterly,CORP 092022-23;Q4Aberdeen CityReal_Quarterly,CORP 09,Aberdeen City,2022-23;Q4,0.98,5015.0,5095.0,3.0,0.42857142857142855,14.0,0.45161290322580644,Real_Quarterly,CORP 09Aberdeen CityReal_Quarterly,"{""Value"": 0.96, ""Numerator"": 3665.0, ""Denominator"": 3810.0, ""ScotRank"": 19.0, ""ScotPct"": 0.6129032258064516, ""FamilyRank"": 3.0, ""FamilyPct"": 0.375}","{""Value"": 0.98, ""Numerator"": 2985.0, ""Denominator"": 3035.0, ""ScotRank"": 10.0, ""ScotPct"": 0.3125, ""FamilyRank"": 3.0, ""FamilyPct"": 0.375}","{""ScotRank_ChangeSincePrevious"": 5.0, ""ScotPct_ChangeSincePrevious"": 0.16129032258064518, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.05357142857142855, ""ScotRank_ChangeSinceFirst"": -4.0, ""ScotPct_ChangeSinceFirst"": -0.13911290322580644, ""FamilyRank_ChangeSinceFirst"": -0.0, ""FamilyPct_ChangeSinceFirst"": -0.05357142857142855, ""Value_ChangeSincePrevious"": 0.020000000000000018, ""Numerator_ChangeSincePrevious"": 1350.0, ""Denominator_ChangeSincePrevious"": 1285.0, ""Value_ChangeSinceFirst"": 0.0, ""Numerator_ChangeSinceFirst"": 2030.0, ""Denominator_ChangeSinceFirst"": 2060.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.020000000000000018, ""PercentChange_AimAdjusted_SinceFirst"": 0.0}"
CORP 092023-24;Q1Real_Quarterly,CORP 092023-24;Q1Family Group 4Real_Quarterly,CORP 092023-24;Q1Aberdeen CityReal_Quarterly,CORP 09,Aberdeen City,2023-24;Q1,0.97,4040.0,4165.0,3.0,0.375,15.0,0.46875,Real_Quarterly,CORP 09Aberdeen CityReal_Quarterly,"{""Value"": 0.98, ""Numerator"": 5015.0, ""Denominator"": 5095.0, ""ScotRank"": 14.0, ""ScotPct"": 0.45161290322580644, ""FamilyRank"": 3.0, ""FamilyPct"": 0.42857142857142855}","{""Value"": 0.98, ""Numerator"": 2985.0, ""Denominator"": 3035.0, ""ScotRank"": 10.0, ""ScotPct"": 0.3125, ""FamilyRank"": 3.0, ""FamilyPct"": 0.375}","{""ScotRank_ChangeSincePrevious"": -1.0, ""ScotPct_ChangeSincePrevious"": -0.01713709677419356, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": 0.05357142857142855, ""ScotRank_ChangeSinceFirst"": -5.0, ""ScotPct_ChangeSinceFirst"": -0.15625, ""FamilyRank_ChangeSinceFirst"": -0.0, ""FamilyPct_ChangeSinceFirst"": -0.0, ""Value_ChangeSincePrevious"": -0.010000000000000009, ""Numerator_ChangeSincePrevious"": -975.0, ""Denominator_ChangeSincePrevious"": -930.0, ""Value_ChangeSinceFirst"": -0.010000000000000009, ""Numerator_ChangeSinceFirst"": 1055.0, ""Denominator_ChangeSinceFirst"": 1130.0, ""PercentChange_AimAdjusted_SincePrevious"": -0.010000000000000009, ""PercentChange_AimAdjusted_SinceFirst"": -0.010000000000000009}"
CORP 102018-19;Q1Real_Quarterly,CORP 102018-19;Q1Family Group 4Real_Quarterly,CORP 102018-19;Q1Aberdeen CityReal_Quarterly,CORP 10,Aberdeen City,2018-19;Q1,0.9,585.0,650.0,3.0,0.375,19.0,0.59375,Real_Quarterly,CORP 10Aberdeen CityReal_Quarterly,null,null,null
CORP 102018-19;Q2Real_Quarterly,CORP 102018-19;Q2Family Group 4Real_Quarterly,CORP 102018-19;Q2Aberdeen CityReal_Quarterly,CORP 10,Aberdeen City,2018-19;Q2,0.69,590.0,855.0,7.0,0.875,30.0,0.9375,Real_Quarterly,CORP 10Aberdeen CityReal_Quarterly,"{""Value"": 0.9, ""Numerator"": 585.0, ""Denominator"": 650.0, ""ScotRank"": 19.0, ""ScotPct"": 0.59375, ""FamilyRank"": 3.0, ""FamilyPct"": 0.375}","{""Value"": 0.9, ""Numerator"": 585.0, ""Denominator"": 650.0, ""ScotRank"": 19.0, ""ScotPct"": 0.59375, ""FamilyRank"": 3.0, ""FamilyPct"": 0.375}","{""ScotRank_ChangeSincePrevious"": -11.0, ""ScotPct_ChangeSincePrevious"": -0.34375, ""FamilyRank_ChangeSincePrevious"": -4.0, ""FamilyPct_ChangeSincePrevious"": -0.5, ""ScotRank_ChangeSinceFirst"": -11.0, ""ScotPct_ChangeSinceFirst"": -0.34375, ""FamilyRank_ChangeSinceFirst"": -4.0, ""FamilyPct_ChangeSinceFirst"": -0.5, ""Value_ChangeSincePrevious"": -0.21000000000000008, ""Numerator_ChangeSincePrevious"": 5.0, ""Denominator_ChangeSincePrevious"": 205.0, ""Value_ChangeSinceFirst"": -0.21000000000000008, ""Numerator_ChangeSinceFirst"": 5.0, ""Denominator_ChangeSinceFirst"": 205.0, ""PercentChange_AimAdjusted_SincePrevious"": -0.21000000000000008, ""PercentChange_AimAdjusted_SinceFirst"": -0.21000000000000008}"
CORP 102018-19;Q3Real_Quarterly,CORP 102018-19;Q3Family Group 4Real_Quarterly,CORP 102018-19;Q3Aberdeen CityReal_Quarterly,CORP 10,Aberdeen City,2018-19;Q3,0.93,640.0,690.0,5.0,0.625,16.0,0.5,Real_Quarterly,CORP 10Aberdeen CityReal_Quarterly,"{""Value"": 0.69, ""Numerator"": 590.0, ""Denominator"": 855.0, ""ScotRank"": 30.0, ""ScotPct"": 0.9375, ""FamilyRank"": 7.0, ""FamilyPct"": 0.875}","{""Value"": 0.9, ""Numerator"": 585.0, ""Denominator"": 650.0, ""ScotRank"": 19.0, ""ScotPct"": 0.59375, ""FamilyRank"": 3.0, ""FamilyPct"": 0.375}","{""ScotRank_ChangeSincePrevious"": 14.0, ""ScotPct_ChangeSincePrevious"": 0.4375, ""FamilyRank_ChangeSincePrevious"": 2.0, ""FamilyPct_ChangeSincePrevious"": 0.25, ""ScotRank_ChangeSinceFirst"": 3.0, ""ScotPct_ChangeSinceFirst"": 0.09375, ""FamilyRank_ChangeSinceFirst"": -2.0, ""FamilyPct_ChangeSinceFirst"": -0.25, ""Value_ChangeSincePrevious"": 0.2400000000000001, ""Numerator_ChangeSincePrevious"": 50.0, ""Denominator_ChangeSincePrevious"": -165.0, ""Value_ChangeSinceFirst"": 0.030000000000000027, ""Numerator_ChangeSinceFirst"": 55.0, ""Denominator_ChangeSinceFirst"": 40.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.2400000000000001, ""PercentChange_AimAdjusted_SinceFirst"": 0.030000000000000027}"
CORP 102018-19;Q4Real_Quarterly,CORP 102018-19;Q4Family Group 4Real_Quarterly,CORP 102018-19;Q4Aberdeen CityReal_Quarterly,CORP 10,Aberdeen City,2018-19;Q4,0.79,515.0,650.0,7.0,0.875,24.0,0.75,Real_Quarterly,CORP 10Aberdeen CityReal_Quarterly,"{""Value"": 0.93, ""Numerator"": 640.0, ""Denominator"": 690.0, ""ScotRank"": 16.0, ""ScotPct"": 0.5, ""FamilyRank"": 5.0, ""FamilyPct"": 0.625}","{""Value"": 0.9, ""Numerator"": 585.0, ""Denominator"": 650.0, ""ScotRank"": 19.0, ""ScotPct"": 0.59375, ""FamilyRank"": 3.0, ""FamilyPct"": 0.375}","{""ScotRank_ChangeSincePrevious"": -8.0, ""ScotPct_ChangeSincePrevious"": -0.25, ""FamilyRank_ChangeSincePrevious"": -2.0, ""FamilyPct_ChangeSincePrevious"": -0.25, ""ScotRank_ChangeSinceFirst"": -5.0, ""ScotPct_ChangeSinceFirst"": -0.15625, ""FamilyRank_ChangeSinceFirst"": -4.0, ""FamilyPct_ChangeSinceFirst"": -0.5, ""Value_ChangeSincePrevious"": -0.14, ""Numerator_ChangeSincePrevious"": -125.0, ""Denominator_ChangeSincePrevious"": -40.0, ""Value_ChangeSinceFirst"": -0.10999999999999999, ""Numerator_ChangeSinceFirst"": -70.0, ""Denominator_ChangeSinceFirst"": 0.0, ""PercentChange_AimAdjusted_SincePrevious"": -0.14, ""PercentChange_AimAdjusted_SinceFirst"": -0.10999999999999999}"
CORP 102019-20;Q1Real_Quarterly,CORP 102019-20;Q1Family Group 4Real_Quarterly,CORP 102019-20;Q1Aberdeen CityReal_Quarterly,CORP 10,Aberdeen City,2019-20;Q1,0.76,610.0,800.0,7.0,0.875,26.0,0.8125,Real_Quarterly,CORP 10Aberdeen CityReal_Quarterly,"{""Value"": 0.79, ""Numerator"": 515.0, ""Denominator"": 650.0, ""ScotRank"": 24.0, ""ScotPct"": 0.75, ""FamilyRank"": 7.0, ""FamilyPct"": 0.875}","{""Value"": 0.9, ""Numerator"": 585.0, ""Denominator"": 650.0, ""ScotRank"": 19.0, ""ScotPct"": 0.59375, ""FamilyRank"": 3.0, ""FamilyPct"": 0.375}","{""ScotRank_ChangeSincePrevious"": -2.0, ""ScotPct_ChangeSincePrevious"": -0.0625, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": -7.0, ""ScotPct_ChangeSinceFirst"": -0.21875, ""FamilyRank_ChangeSinceFirst"": -4.0, ""FamilyPct_ChangeSinceFirst"": -0.5, ""Value_ChangeSincePrevious"": -0.030000000000000027, ""Numerator_ChangeSincePrevious"": 95.0, ""Denominator_ChangeSincePrevious"": 150.0, ""Value_ChangeSinceFirst"": -0.14, ""Numerator_ChangeSinceFirst"": 25.0, ""Denominator_ChangeSinceFirst"": 150.0, ""PercentChange_AimAdjusted_SincePrevious"": -0.030000000000000027, ""PercentChange_AimAdjusted_SinceFirst"": -0.14}"
CORP 102019-20;Q2Real_Quarterly,CORP 102019-20;Q2Family Group 4Real_Quarterly,CORP 102019-20;Q2Aberdeen CityReal_Quarterly,CORP 10,Aberdeen City,2019-20;Q2,0.78,645.0,825.0,7.0,0.875,28.0,0.875,Real_Quarterly,CORP 10Aberdeen CityReal_Quarterly,"{""Value"": 0.76, ""Numerator"": 610.0, ""Denominator"": 800.0, ""ScotRank"": 26.0, ""ScotPct"": 0.8125, ""FamilyRank"": 7.0, ""FamilyPct"": 0.875}","{""Value"": 0.9, ""Numerator"": 585.0, ""Denominator"": 650.0, ""ScotRank"": 19.0, ""ScotPct"": 0.59375, ""FamilyRank"": 3.0, ""FamilyPct"": 0.375}","{""ScotRank_ChangeSincePrevious"": -2.0, ""ScotPct_ChangeSincePrevious"": -0.0625, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": -9.0, ""ScotPct_ChangeSinceFirst"": -0.28125, ""FamilyRank_ChangeSinceFirst"": -4.0, ""FamilyPct_ChangeSinceFirst"": -0.5, ""Value_ChangeSincePrevious"": 0.020000000000000018, ""Numerator_ChangeSincePrevious"": 35.0, ""Denominator_ChangeSincePrevious"": 25.0, ""Value_ChangeSinceFirst"": -0.12, ""Numerator_ChangeSinceFirst"": 60.0, ""Denominator_ChangeSinceFirst"": 175.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.020000000000000018, ""PercentChange_AimAdjusted_SinceFirst"": -0.12}"
CORP 102019-20;Q3Real_Quarterly,CORP 102019-20;Q3Family Group 4Real_Quarterly,CORP 102019-20;Q3Aberdeen CityReal_Quarterly,CORP 10,Aberdeen City,2019-20;Q3,0.58,355.0,610.0,7.0,0.875,31.0,0.96875,Real_Quarterly,CORP 10Aberdeen CityReal_Quarterly,"{""Value"": 0.78, ""Numerator"": 645.0, ""Denominator"": 825.0, ""ScotRank"": 28.0, ""ScotPct"": 0.875, ""FamilyRank"": 7.0, ""FamilyPct"": 0.875}","{""Value"": 0.9, ""Numerator"": 585.0, ""Denominator"": 650.0, ""ScotRank"": 19.0, ""ScotPct"": 0.59375, ""FamilyRank"": 3.0, ""FamilyPct"": 0.375}","{""ScotRank_ChangeSincePrevious"": -3.0, ""ScotPct_ChangeSincePrevious"": -0.09375, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": -12.0, ""ScotPct_ChangeSinceFirst"": -0.375, ""FamilyRank_ChangeSinceFirst"": -4.0, ""FamilyPct_ChangeSinceFirst"": -0.5, ""Value_ChangeSincePrevious"": -0.20000000000000007, ""Numerator_ChangeSincePrevious"": -290.0, ""Denominator_ChangeSincePrevious"": -215.0, ""Value_ChangeSinceFirst"": -0.32000000000000006, ""Numerator_ChangeSinceFirst"": -230.0, ""Denominator_ChangeSinceFirst"": -40.0, ""PercentChange_AimAdjusted_SincePrevious"": -0.20000000000000007, ""PercentChange_AimAdjusted_SinceFirst"": -0.32000000000000006}"
CORP 102019-20;Q4Real_Quarterly,CORP 102019-20;Q4Family Group 4Real_Quarterly,CORP 102019-20;Q4Aberdeen CityReal_Quarterly,CORP 10,Aberdeen City,2019-20;Q4,0.6,400.0,670.0,7.0,0.875,31.0,0.96875,Real_Quarterly,CORP 10Aberdeen CityReal_Quarterly,"{""Value"": 0.58, ""Numerator"": 355.0, ""Denominator"": 610.0, ""ScotRank"": 31.0, ""ScotPct"": 0.96875, ""FamilyRank"": 7.0, ""FamilyPct"": 0.875}","{""Value"": 0.9, ""Numerator"": 585.0, ""Denominator"": 650.0, ""ScotRank"": 19.0, ""ScotPct"": 0.59375, ""FamilyRank"": 3.0, ""FamilyPct"": 0.375}","{""ScotRank_ChangeSincePrevious"": -0.0, ""ScotPct_ChangeSincePrevious"": -0.0, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": -12.0, ""ScotPct_ChangeSinceFirst"": -0.375, ""FamilyRank_ChangeSinceFirst"": -4.0, ""FamilyPct_ChangeSinceFirst"": -0.5, ""Value_ChangeSincePrevious"": 0.020000000000000018, ""Numerator_ChangeSincePrevious"": 45.0, ""Denominator_ChangeSincePrevious"": 60.0, ""Value_ChangeSinceFirst"": -0.30000000000000004, ""Numerator_ChangeSinceFirst"": -185.0, ""Denominator_ChangeSinceFirst"": 20.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.020000000000000018, ""PercentChange_AimAdjusted_SinceFirst"": -0.30000000000000004}"
CORP 102020-21;Q1Real_Quarterly,CORP 102020-21;Q1Family Group 4Real_Quarterly,CORP 102020-21;Q1Aberdeen CityReal_Quarterly,CORP 10,Aberdeen City,2020-21;Q1,0.57,565.0,990.0,7.0,0.875,31.0,0.96875,Real_Quarterly,CORP 10Aberdeen CityReal_Quarterly,"{""Value"": 0.6, ""Numerator"": 400.0, ""Denominator"": 670.0, ""ScotRank"": 31.0, ""ScotPct"": 0.96875, ""FamilyRank"": 7.0, ""FamilyPct"": 0.875}","{""Value"": 0.9, ""Numerator"": 585.0, ""Denominator"": 650.0, ""ScotRank"": 19.0, ""ScotPct"": 0.59375, ""FamilyRank"": 3.0, ""FamilyPct"": 0.375}","{""ScotRank_ChangeSincePrevious"": -0.0, ""ScotPct_ChangeSincePrevious"": -0.0, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": -12.0, ""ScotPct_ChangeSinceFirst"": -0.375, ""FamilyRank_ChangeSinceFirst"": -4.0, ""FamilyPct_ChangeSinceFirst"": -0.5, ""Value_ChangeSincePrevious"": -0.030000000000000027, ""Numerator_ChangeSincePrevious"": 165.0, ""Denominator_ChangeSincePrevious"": 320.0, ""Value_ChangeSinceFirst"": -0.33000000000000007, ""Numerator_ChangeSinceFirst"": -20.0, ""Denominator_ChangeSinceFirst"": 340.0, ""PercentChange_AimAdjusted_SincePrevious"": -0.030000000000000027, ""PercentChange_AimAdjusted_SinceFirst"": -0.33000000000000007}"
CORP 102020-21;Q2Real_Quarterly,CORP 102020-21;Q2Family Group 4Real_Quarterly,CORP 102020-21;Q2Aberdeen CityReal_Quarterly,CORP 10,Aberdeen City,2020-21;Q2,0.83,580.0,705.0,7.0,0.875,30.0,0.9375,Real_Quarterly,CORP 10Aberdeen CityReal_Quarterly,"{""Value"": 0.57, ""Numerator"": 565.0, ""Denominator"": 990.0, ""ScotRank"": 31.0, ""ScotPct"": 0.96875, ""FamilyRank"": 7.0, ""FamilyPct"": 0.875}","{""Value"": 0.9, ""Numerator"": 585.0, ""Denominator"": 650.0, ""ScotRank"": 19.0, ""ScotPct"": 0.59375, ""FamilyRank"": 3.0, ""FamilyPct"": 0.375}","{""ScotRank_ChangeSincePrevious"": 1.0, ""ScotPct_ChangeSincePrevious"": 0.03125, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": -11.0, ""ScotPct_ChangeSinceFirst"": -0.34375, ""FamilyRank_ChangeSinceFirst"": -4.0, ""FamilyPct_ChangeSinceFirst"": -0.5, ""Value_ChangeSincePrevious"": 0.26, ""Numerator_ChangeSincePrevious"": 15.0, ""Denominator_ChangeSincePrevious"": -285.0, ""Value_ChangeSinceFirst"": -0.07000000000000006, ""Numerator_ChangeSinceFirst"": -5.0, ""Denominator_ChangeSinceFirst"": 55.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.26, ""PercentChange_AimAdjusted_SinceFirst"": -0.07000000000000006}"
CORP 102020-21;Q3Real_Quarterly,CORP 102020-21;Q3Family Group 4Real_Quarterly,CORP 102020-21;Q3Aberdeen CityReal_Quarterly,CORP 10,Aberdeen City,2020-21;Q3,0.56,510.0,910.0,8.0,1.0,32.0,1.0,Real_Quarterly,CORP 10Aberdeen CityReal_Quarterly,"{""Value"": 0.83, ""Numerator"": 580.0, ""Denominator"": 705.0, ""ScotRank"": 30.0, ""ScotPct"": 0.9375, ""FamilyRank"": 7.0, ""FamilyPct"": 0.875}","{""Value"": 0.9, ""Numerator"": 585.0, ""Denominator"": 650.0, ""ScotRank"": 19.0, ""ScotPct"": 0.59375, ""FamilyRank"": 3.0, ""FamilyPct"": 0.375}","{""ScotRank_ChangeSincePrevious"": -2.0, ""ScotPct_ChangeSincePrevious"": -0.0625, ""FamilyRank_ChangeSincePrevious"": -1.0, ""FamilyPct_ChangeSincePrevious"": -0.125, ""ScotRank_ChangeSinceFirst"": -13.0, ""ScotPct_ChangeSinceFirst"": -0.40625, ""FamilyRank_ChangeSinceFirst"": -5.0, ""FamilyPct_ChangeSinceFirst"": -0.625, ""Value_ChangeSincePrevious"": -0.2699999999999999, ""Numerator_ChangeSincePrevious"": -70.0, ""Denominator_ChangeSincePrevious"": 205.0, ""Value_ChangeSinceFirst"": -0.33999999999999997, ""Numerator_ChangeSinceFirst"": -75.0, ""Denominator_ChangeSinceFirst"": 260.0, ""PercentChange_AimAdjusted_SincePrevious"": -0.2699999999999999, ""PercentChange_AimAdjusted_SinceFirst"": -0.33999999999999997}"
CORP 102020-21;Q4Real_Quarterly,CORP 102020-21;Q4Family Group 4Real_Quarterly,CORP 102020-21;Q4Aberdeen CityReal_Quarterly,CORP 10,Aberdeen City,2020-21;Q4,0.51,520.0,1025.0,7.0,0.875,31.0,0.96875,Real_Quarterly,CORP 10Aberdeen CityReal_Quarterly,"{""Value"": 0.56, ""Numerator"": 510.0, ""Denominator"": 910.0, ""ScotRank"": 32.0, ""ScotPct"": 1.0, ""FamilyRank"": 8.0, ""FamilyPct"": 1.0}","{""Value"": 0.9, ""Numerator"": 585.0, ""Denominator"": 650.0, ""ScotRank"": 19.0, ""ScotPct"": 0.59375, ""FamilyRank"": 3.0, ""FamilyPct"": 0.375}","{""ScotRank_ChangeSincePrevious"": 1.0, ""ScotPct_ChangeSincePrevious"": 0.03125, ""FamilyRank_ChangeSincePrevious"": 1.0, ""FamilyPct_ChangeSincePrevious"": 0.125, ""ScotRank_ChangeSinceFirst"": -12.0, ""ScotPct_ChangeSinceFirst"": -0.375, ""FamilyRank_ChangeSinceFirst"": -4.0, ""FamilyPct_ChangeSinceFirst"": -0.5, ""Value_ChangeSincePrevious"": -0.050000000000000044, ""Numerator_ChangeSincePrevious"": 10.0, ""Denominator_ChangeSincePrevious"": 115.0, ""Value_ChangeSinceFirst"": -0.39, ""Numerator_ChangeSinceFirst"": -65.0, ""Denominator_ChangeSinceFirst"": 375.0, ""PercentChange_AimAdjusted_SincePrevious"": -0.050000000000000044, ""PercentChange_AimAdjusted_SinceFirst"": -0.39}"
CORP 102021-22;Q1Real_Quarterly,CORP 102021-22;Q1Family Group 4Real_Quarterly,CORP 102021-22;Q1Aberdeen CityReal_Quarterly,CORP 10,Aberdeen City,2021-22;Q1,0.58,525.0,900.0,8.0,1.0,32.0,1.0,Real_Quarterly,CORP 10Aberdeen CityReal_Quarterly,"{""Value"": 0.51, ""Numerator"": 520.0, ""Denominator"": 1025.0, ""ScotRank"": 31.0, ""ScotPct"": 0.96875, ""FamilyRank"": 7.0, ""FamilyPct"": 0.875}","{""Value"": 0.9, ""Numerator"": 585.0, ""Denominator"": 650.0, ""ScotRank"": 19.0, ""ScotPct"": 0.59375, ""FamilyRank"": 3.0, ""FamilyPct"": 0.375}","{""ScotRank_ChangeSincePrevious"": -1.0, ""ScotPct_ChangeSincePrevious"": -0.03125, ""FamilyRank_ChangeSincePrevious"": -1.0, ""FamilyPct_ChangeSincePrevious"": -0.125, ""ScotRank_ChangeSinceFirst"": -13.0, ""ScotPct_ChangeSinceFirst"": -0.40625, ""FamilyRank_ChangeSinceFirst"": -5.0, ""FamilyPct_ChangeSinceFirst"": -0.625, ""Value_ChangeSincePrevious"": 0.06999999999999995, ""Numerator_ChangeSincePrevious"": 5.0, ""Denominator_ChangeSincePrevious"": -125.0, ""Value_ChangeSinceFirst"": -0.32000000000000006, ""Numerator_ChangeSinceFirst"": -60.0, ""Denominator_ChangeSinceFirst"": 250.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.06999999999999995, ""PercentChange_AimAdjusted_SinceFirst"": -0.32000000000000006}"
CORP 102021-22;Q2Real_Quarterly,CORP 102021-22;Q2Family Group 4Real_Quarterly,CORP 102021-22;Q2Aberdeen CityReal_Quarterly,CORP 10,Aberdeen City,2021-22;Q2,0.83,610.0,735.0,5.0,0.625,25.0,0.78125,Real_Quarterly,CORP 10Aberdeen CityReal_Quarterly,"{""Value"": 0.58, ""Numerator"": 525.0, ""Denominator"": 900.0, ""ScotRank"": 32.0, ""ScotPct"": 1.0, ""FamilyRank"": 8.0, ""FamilyPct"": 1.0}","{""Value"": 0.9, ""Numerator"": 585.0, ""Denominator"": 650.0, ""ScotRank"": 19.0, ""ScotPct"": 0.59375, ""FamilyRank"": 3.0, ""FamilyPct"": 0.375}","{""ScotRank_ChangeSincePrevious"": 7.0, ""ScotPct_ChangeSincePrevious"": 0.21875, ""FamilyRank_ChangeSincePrevious"": 3.0, ""FamilyPct_ChangeSincePrevious"": 0.375, ""ScotRank_ChangeSinceFirst"": -6.0, ""ScotPct_ChangeSinceFirst"": -0.1875, ""FamilyRank_ChangeSinceFirst"": -2.0, ""FamilyPct_ChangeSinceFirst"": -0.25, ""Value_ChangeSincePrevious"": 0.25, ""Numerator_ChangeSincePrevious"": 85.0, ""Denominator_ChangeSincePrevious"": -165.0, ""Value_ChangeSinceFirst"": -0.07000000000000006, ""Numerator_ChangeSinceFirst"": 25.0, ""Denominator_ChangeSinceFirst"": 85.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.25, ""PercentChange_AimAdjusted_SinceFirst"": -0.07000000000000006}"
CORP 102021-22;Q3Real_Quarterly,CORP 102021-22;Q3Family Group 4Real_Quarterly,CORP 102021-22;Q3Aberdeen CityReal_Quarterly,CORP 10,Aberdeen City,2021-22;Q3,0.5,305.0,600.0,8.0,1.0,32.0,1.0,Real_Quarterly,CORP 10Aberdeen CityReal_Quarterly,"{""Value"": 0.83, ""Numerator"": 610.0, ""Denominator"": 735.0, ""ScotRank"": 25.0, ""ScotPct"": 0.78125, ""FamilyRank"": 5.0, ""FamilyPct"": 0.625}","{""Value"": 0.9, ""Numerator"": 585.0, ""Denominator"": 650.0, ""ScotRank"": 19.0, ""ScotPct"": 0.59375, ""FamilyRank"": 3.0, ""FamilyPct"": 0.375}","{""ScotRank_ChangeSincePrevious"": -7.0, ""ScotPct_ChangeSincePrevious"": -0.21875, ""FamilyRank_ChangeSincePrevious"": -3.0, ""FamilyPct_ChangeSincePrevious"": -0.375, ""ScotRank_ChangeSinceFirst"": -13.0, ""ScotPct_ChangeSinceFirst"": -0.40625, ""FamilyRank_ChangeSinceFirst"": -5.0, ""FamilyPct_ChangeSinceFirst"": -0.625, ""Value_ChangeSincePrevious"": -0.32999999999999996, ""Numerator_ChangeSincePrevious"": -305.0, ""Denominator_ChangeSincePrevious"": -135.0, ""Value_ChangeSinceFirst"": -0.4, ""Numerator_ChangeSinceFirst"": -280.0, ""Denominator_ChangeSinceFirst"": -50.0, ""PercentChange_AimAdjusted_SincePrevious"": -0.32999999999999996, ""PercentChange_AimAdjusted_SinceFirst"": -0.4}"
