Code,LocalAuthority,LGBF Year,LA_IndicatorReal,LA_Numerator_real,LA_Den_Real,Scotland_Indicator_Real,Scotland_Num_Real,Scotland_Den_Real,FG_Avg_Indicator_Real,FG_Avg_Num_Real,FG_Avg_Den_Real,FamilyGroup
C&L04,Dundee City,2011-12,33893.1098,4933.82,145570,29477.4623,154898.154,5254800,31473.15545,7840.209088,267021.25,Urban
C&L04,Dundee City,2012-13,26779.802,3958.0553,147800,28158.957,149625.437,5313600,29570.20716,7513.581275,267672.5,Urban
C&L04,Dundee City,2013-14,33385.4336,4946.7192,148170,27102.6697,144394.8734,5327700,31051.8592,7569.7194,268736.25,Urban
C&L04,Dundee City,2014-15,36227.8152,5371.1356,148260,26919.6717,143955.6357,5347600,29349.90639,7732.365063,270203.75,Urban
C&L04,Dundee City,2015-16,33062.774,4900.2344,148210,24911.7079,133850.5819,5373000,28733.77645,7380.070738,272122.5,Urban
C&L04,Dundee City,2016-17,25140.2743,3727.5477,148270,23292.7344,125890.2647,5404700,25605.32755,6532.57205,274565,Urban
C&L04,Dundee City,2017-18,17989.6476,2675.2399,148710,21775.3869,118127.1207,5424800,23580.57758,6019.702,276196.25,Urban
C&L04,Dundee City,2018-19,21952.7985,3265.478,148750,21711.3968,118068.7531,5438100,24200.33193,6237.585863,277400,Urban
C&L04,Dundee City,2019-20,19427.7985,2900.9584,149320,21200.9249,115827.0015,5463300,23545.88258,6156.962338,279483.75,Urban
C&L04,Dundee City,2020-21,20247.1582,3013.1823,148820,19614.195,107211.2005,5466000,22970.2704,5810.202563,279991.25,Urban
C&L04,Dundee City,2021-22,20346.2414,3005.5466,147720,20320.0927,111352.1035,5479900,24021.01669,5700.471725,279442.5,Urban
C&L04,East Ayrshire,2010-11,17321.2118,2082.7029,120240,31955.5396,166875.0322,5222100,31757.93243,4839.973638,144341.25,2
C&L04,East Ayrshire,2011-12,10312.1938,1239.5252,120200,29477.4623,154898.154,5254800,30408.18515,4562.9337,144997.5,2
C&L04,East Ayrshire,2012-13,11937.19,1464.9327,122720,28158.957,149625.437,5313600,29848.2394,4461.588675,146491.25,2
C&L04,East Ayrshire,2013-14,9596.7051,1175.0203,122440,27102.6697,144394.8734,5327700,27584.82505,4075.051925,146730,2
C&L04,East Ayrshire,2014-15,6751.1034,824.6476,122150,26919.6717,143955.6357,5347600,25509.46679,4044.741138,146953.75,2
C&L04,East Ayrshire,2015-16,6499.0459,793.2733,122060,24911.7079,133850.5819,5373000,22920.69626,3438.708325,147498.75,2
C&L04,East Ayrshire,2016-17,7557.2955,923.5016,122200,23292.7344,125890.2647,5404700,23499.19604,3642.297088,148185,2
C&L04,East Ayrshire,2017-18,4660.0064,568.2412,121940,21775.3869,118127.1207,5424800,22441.08915,3460.281075,148442.5,2
C&L04,East Ayrshire,2018-19,3114.5804,379.4811,121840,21711.3968,118068.7531,5438100,21529.78755,3232.394713,148563.75,2
C&L04,East Ayrshire,2019-20,6531.5943,796.9203,122010,21200.9249,115827.0015,5463300,21565.7716,3412.341913,148997.5,2
C&L04,East Ayrshire,2020-21,3561.6204,433.0936,121600,19614.195,107211.2005,5466000,19113.95514,2772.774238,148965,2
C&L04,East Ayrshire,2021-22,3766.7952,459.6248,122020,20320.0927,111352.1035,5479900,20556.0951,3030.401275,149586.25,2
C&L04,East Dunbartonshire,2010-11,27845.5411,2912.087,104580,31955.5396,166875.0322,5222100,35391.98719,8939.601825,264392.5,Urban
C&L04,East Dunbartonshire,2011-12,26992.6453,2822.621,104570,29477.4623,154898.154,5254800,31473.15545,7840.209088,267021.25,Urban
C&L04,East Dunbartonshire,2012-13,27244.4629,2884.644,105880,28158.957,149625.437,5313600,29570.20716,7513.581275,267672.5,Urban
C&L04,East Dunbartonshire,2013-14,30145.1812,3191.169,105860,27102.6697,144394.8734,5327700,31051.8592,7569.7194,268736.25,Urban
C&L04,East Dunbartonshire,2014-15,28567.5177,3049.0108,106730,26919.6717,143955.6357,5347600,29349.90639,7732.365063,270203.75,Urban
C&L04,East Dunbartonshire,2015-16,29612.7324,3167.378,106960,24911.7079,133850.5819,5373000,28733.77645,7380.070738,272122.5,Urban
C&L04,East Dunbartonshire,2016-17,27415.599,2948.2733,107540,23292.7344,125890.2647,5404700,25605.32755,6532.57205,274565,Urban
C&L04,East Dunbartonshire,2017-18,28054.6608,3033.5506,108130,21775.3869,118127.1207,5424800,23580.57758,6019.702,276196.25,Urban
C&L04,East Dunbartonshire,2018-19,29347.6669,3179.2323,108330,21711.3968,118068.7531,5438100,24200.33193,6237.585863,277400,Urban
C&L04,East Dunbartonshire,2019-20,25945.6574,2818.7365,108640,21200.9249,115827.0015,5463300,23545.88258,6156.962338,279483.75,Urban
C&L04,East Dunbartonshire,2020-21,29528.7859,3211.2559,108750,19614.195,107211.2005,5466000,22970.2704,5810.202563,279991.25,Urban
C&L04,East Dunbartonshire,2021-22,28259.7616,3077.4879,108900,20320.0927,111352.1035,5479900,24021.01669,5700.471725,279442.5,Urban
C&L04,East Lothian,2010-11,39814.9827,3881.9611,97500,31955.5396,166875.0322,5222100,31757.93243,4839.973638,144341.25,2
C&L04,East Lothian,2011-12,50344.486,4942.3182,98170,29477.4623,154898.154,5254800,30408.18515,4562.9337,144997.5,2
C&L04,East Lothian,2012-13,50409.7965,5083.828,100850,28158.957,149625.437,5313600,29848.2394,4461.588675,146491.25,2
C&L04,East Lothian,2013-14,46220.9716,4684.9573,101360,27102.6697,144394.8734,5327700,27584.82505,4075.051925,146730,2
C&L04,East Lothian,2014-15,30384.7787,3100.7669,102050,26919.6717,143955.6357,5347600,25509.46679,4044.741138,146953.75,2
C&L04,East Lothian,2015-16,28950.4864,2983.3477,103050,24911.7079,133850.5819,5373000,22920.69626,3438.708325,147498.75,2
C&L04,East Lothian,2016-17,28045,2919.2043,104090,23292.7344,125890.2647,5404700,23499.19604,3642.297088,148185,2
C&L04,East Lothian,2017-18,26565.726,2785.1512,104840,21775.3869,118127.1207,5424800,22441.08915,3460.281075,148442.5,2
C&L04,East Lothian,2018-19,29318.5698,3101.6112,105790,21711.3968,118068.7531,5438100,21529.78755,3232.394713,148563.75,2
C&L04,East Lothian,2019-20,27079.1289,2899.9043,107090,21200.9249,115827.0015,5463300,21565.7716,3412.341913,148997.5,2
C&L04,East Lothian,2020-21,25443.194,2745.321,107900,19614.195,107211.2005,5466000,19113.95514,2772.774238,148965,2
C&L04,East Lothian,2021-22,27737.8976,3039.5188,109580,20320.0927,111352.1035,5479900,20556.0951,3030.401275,149586.25,2
C&L04,East Renfrewshire,2010-11,22420.4696,2007.5285,89540,31955.5396,166875.0322,5222100,33270.50005,4448.542563,133232.5,3
C&L04,East Renfrewshire,2011-12,19605.5488,1761.5583,89850,29477.4623,154898.154,5254800,31174.88639,4245.161213,133642.5,3
C&L04,East Renfrewshire,2012-13,15949.0586,1451.8423,91030,28158.957,149625.437,5313600,28261.68373,4049.985438,136012.5,3
C&L04,East Renfrewshire,2013-14,24373.9002,2230.2118,91500,27102.6697,144394.8734,5327700,28621.70775,4172.485525,136115,3
C&L04,East Renfrewshire,2014-15,20156.6413,1862.0704,92380,26919.6717,143955.6357,5347600,27943.0556,4018.144263,136630,3
C&L04,East Renfrewshire,2015-16,19604.1952,1822.0139,92940,24911.7079,133850.5819,5373000,25360.96324,3845.918138,137178.75,3
C&L04,East Renfrewshire,2016-17,16971.433,1592.09,93810,23292.7344,125890.2647,5404700,24407.67678,3508.271975,137826.25,3
C&L04,East Renfrewshire,2017-18,19033.8045,1803.6437,94760,21775.3869,118127.1207,5424800,21028.99331,3154.178225,138456.25,3
C&L04,East Renfrewshire,2018-19,25827.4946,2458.0026,95170,21711.3968,118068.7531,5438100,22500.41694,3390.399513,138881.25,3
C&L04,East Renfrewshire,2019-20,17191.773,1642.3304,95530,21200.9249,115827.0015,5463300,20280.87206,3054.465675,139532.5,3
C&L04,East Renfrewshire,2020-21,13867.6069,1332.1221,96060,19614.195,107211.2005,5466000,19957.06248,3204.456725,139676.25,3
C&L04,East Renfrewshire,2021-22,6176.3582,596.5131,96580,20320.0927,111352.1035,5479900,20412.47608,3225.492025,140471.25,3
C&L04,Edinburgh City,2010-11,11113.9314,5402.7039,486120,31955.5396,166875.0322,5222100,35391.98719,8939.601825,264392.5,Urban
C&L04,Edinburgh City,2011-12,9864.4836,4886.4728,495360,29477.4623,154898.154,5254800,31473.15545,7840.209088,267021.25,Urban
C&L04,Edinburgh City,2012-13,12846.1861,6200.0805,482640,28158.957,149625.437,5313600,29570.20716,7513.581275,267672.5,Urban
C&L04,Edinburgh City,2013-14,14750.542,7190.8917,487500,27102.6697,144394.8734,5327700,31051.8592,7569.7194,268736.25,Urban
C&L04,Edinburgh City,2014-15,11583.5383,5706.9754,492680,26919.6717,143955.6357,5347600,29349.90639,7732.365063,270203.75,Urban
C&L04,Edinburgh City,2015-16,12053.525,6012.4173,498810,24911.7079,133850.5819,5373000,28733.77645,7380.070738,272122.5,Urban
C&L04,Edinburgh City,2016-17,7565.7367,3837.1157,507170,23292.7344,125890.2647,5404700,25605.32755,6532.57205,274565,Urban
C&L04,Edinburgh City,2017-18,7345.8308,3769.956,513210,21775.3869,118127.1207,5424800,23580.57758,6019.702,276196.25,Urban
C&L04,Edinburgh City,2018-19,10040.5094,5206.0064,518500,21711.3968,118068.7531,5438100,24200.33193,6237.585863,277400,Urban
C&L04,Edinburgh City,2019-20,7472.2448,3922.4078,524930,21200.9249,115827.0015,5463300,23545.88258,6156.962338,279483.75,Urban
C&L04,Edinburgh City,2020-21,7901.1058,4168.7828,527620,19614.195,107211.2005,5466000,22970.2704,5810.202563,279991.25,Urban
C&L04,Edinburgh City,2021-22,8542.4268,4497.3288,526470,20320.0927,111352.1035,5479900,24021.01669,5700.471725,279442.5,Urban
C&L04,Eilean Siar,2010-11,4234.9484,110.9132,26190,31955.5396,166875.0322,5222100,21562.08485,2631.261025,110796.25,Rural
C&L04,Eilean Siar,2011-12,5632.5796,146.8977,26080,29477.4623,154898.154,5254800,22874.17576,2713.965238,111188.75,Rural
C&L04,Eilean Siar,2012-13,2202.171,60.6918,27560,28158.957,149625.437,5313600,20193.44365,2678.024225,114023.75,Rural
C&L04,Eilean Siar,2013-14,679.3479,18.6142,27400,27102.6697,144394.8734,5327700,17507.49738,2232.102338,114381.25,Rural
C&L04,Eilean Siar,2014-15,1181.7879,32.2038,27250,26919.6717,143955.6357,5347600,17927.53956,2199.204,114662.5,Rural
C&L04,Eilean Siar,2015-16,1097.8605,29.7192,27070,24911.7079,133850.5819,5373000,16758.1586,2066.62555,114825,Rural
C&L04,Eilean Siar,2016-17,2493.7674,67.0824,26900,23292.7344,125890.2647,5404700,16779.85528,2053.141988,115011.25,Rural
C&L04,Eilean Siar,2017-18,978.8037,26.3787,26950,21775.3869,118127.1207,5424800,17794.59913,2131.728775,115005,Rural
C&L04,Eilean Siar,2018-19,924.1766,24.7956,26830,21711.3968,118068.7531,5438100,16203.3148,1898.214075,114917.5,Rural
C&L04,Eilean Siar,2019-20,946.8172,25.2991,26720,21200.9249,115827.0015,5463300,15511.54021,1854.605238,114898.75,Rural
C&L04,Eilean Siar,2020-21,929.4682,24.6309,26500,19614.195,107211.2005,5466000,14529.71546,1613.966538,114617.5,Rural
C&L04,Eilean Siar,2021-22,7876.4505,209.8287,26640,20320.0927,111352.1035,5479900,17189.96785,1962.647875,115487.5,Rural
C&L04,Falkirk,2010-11,18491.962,2834.4478,153280,31955.5396,166875.0322,5222100,35391.98719,8939.601825,264392.5,Urban
C&L04,Falkirk,2011-12,16294.0256,2515.4712,154380,29477.4623,154898.154,5254800,31473.15545,7840.209088,267021.25,Urban
C&L04,Falkirk,2012-13,18867.5115,2958.4261,156800,28158.957,149625.437,5313600,29570.20716,7513.581275,267672.5,Urban
C&L04,Falkirk,2013-14,28340.606,4453.4434,157140,27102.6697,144394.8734,5327700,31051.8592,7569.7194,268736.25,Urban
C&L04,Falkirk,2014-15,23675.4137,3732.1917,157640,26919.6717,143955.6357,5347600,29349.90639,7732.365063,270203.75,Urban
C&L04,Falkirk,2015-16,24886.4466,3943.5056,158460,24911.7079,133850.5819,5373000,28733.77645,7380.070738,272122.5,Urban
C&L04,Falkirk,2016-17,20532.7168,3272.5051,159380,23292.7344,125890.2647,5404700,25605.32755,6532.57205,274565,Urban
C&L04,Falkirk,2017-18,21827.1221,3495.1779,160130,21775.3869,118127.1207,5424800,23580.57758,6019.702,276196.25,Urban
C&L04,Falkirk,2018-19,19007.7772,3047.7076,160340,21711.3968,118068.7531,5438100,24200.33193,6237.585863,277400,Urban
C&L04,Falkirk,2019-20,18810.3645,3026.3995,160890,21200.9249,115827.0015,5463300,23545.88258,6156.962338,279483.75,Urban
C&L04,Falkirk,2020-21,18472.6751,2965.973,160560,19614.195,107211.2005,5466000,22970.2704,5810.202563,279991.25,Urban
C&L04,Falkirk,2021-22,15202.2804,2443.0058,160700,20320.0927,111352.1035,5479900,24021.01669,5700.471725,279442.5,Urban
C&L04,Fife,2010-11,38461.2998,14039.1431,365020,31955.5396,166875.0322,5222100,31757.93243,4839.973638,144341.25,2
C&L04,Fife,2011-12,34596.422,12709.6855,367370,29477.4623,154898.154,5254800,30408.18515,4562.9337,144997.5,2
C&L04,Fife,2012-13,32566.5597,11926.5273,366220,28158.957,149625.437,5313600,29848.2394,4461.588675,146491.25,2
C&L04,Fife,2013-14,26463.226,9709.6234,366910,27102.6697,144394.8734,5327700,27584.82505,4075.051925,146730,2
C&L04,Fife,2014-15,31244.6435,11474.9079,367260,26919.6717,143955.6357,5347600,25509.46679,4044.741138,146953.75,2
C&L04,Fife,2015-16,21573.3875,7940.7344,368080,24911.7079,133850.5819,5373000,22920.69626,3438.708325,147498.75,2
C&L04,Fife,2016-17,26307.9001,9742.6067,370330,23292.7344,125890.2647,5404700,23499.19604,3642.297088,148185,2
C&L04,Fife,2017-18,24239.5972,9002.8308,371410,21775.3869,118127.1207,5424800,22441.08915,3460.281075,148442.5,2
C&L04,Fife,2018-19,21692.7353,8067.7467,371910,21711.3968,118068.7531,5438100,21529.78755,3232.394713,148563.75,2
C&L04,Fife,2019-20,25975.7528,9703.242,373550,21200.9249,115827.0015,5463300,21565.7716,3412.341913,148997.5,2
C&L04,Fife,2020-21,15465.784,5786.2131,374130,19614.195,107211.2005,5466000,19113.95514,2772.774238,148965,2
C&L04,Fife,2021-22,18091.6019,6779.4659,374730,20320.0927,111352.1035,5479900,20556.0951,3030.401275,149586.25,2
C&L04,Glasgow City,2010-11,51145.318,30319.9647,592820,31955.5396,166875.0322,5222100,35391.98719,8939.601825,264392.5,Urban
C&L04,Glasgow City,2011-12,43372.855,25972.9689,598830,29477.4623,154898.154,5254800,31473.15545,7840.209088,267021.25,Urban
C&L04,Glasgow City,2012-13,41771.5968,24857.4438,595080,28158.957,149625.437,5313600,29570.20716,7513.581275,267672.5,Urban
C&L04,Glasgow City,2013-14,37406.609,22314.9156,596550,27102.6697,144394.8734,5327700,31051.8592,7569.7194,268736.25,Urban
C&L04,Glasgow City,2014-15,43375.8536,26010.3281,599650,26919.6717,143955.6357,5347600,29349.90639,7732.365063,270203.75,Urban
C&L04,Glasgow City,2015-16,37727.6097,22875.7617,606340,24911.7079,133850.5819,5373000,28733.77645,7380.070738,272122.5,Urban
C&L04,Glasgow City,2016-17,33530.13,20623.3787,615070,23292.7344,125890.2647,5404700,25605.32755,6532.57205,274565,Urban
C&L04,Glasgow City,2017-18,32198.8867,19996.1545,621020,21775.3869,118127.1207,5424800,23580.57758,6019.702,276196.25,Urban
C&L04,Glasgow City,2018-19,32596.3378,20418.6707,626410,21711.3968,118068.7531,5438100,24200.33193,6237.585863,277400,Urban
C&L04,Glasgow City,2019-20,34402.5204,21780.9242,633120,21200.9249,115827.0015,5463300,23545.88258,6156.962338,279483.75,Urban
C&L04,Glasgow City,2020-21,30458.952,19360.9276,635640,19614.195,107211.2005,5466000,22970.2704,5810.202563,279991.25,Urban
C&L04,Glasgow City,2021-22,18692.7212,11872.3087,635130,20320.0927,111352.1035,5479900,24021.01669,5700.471725,279442.5,Urban
C&L04,Highland,2010-11,23048.1766,5108.1679,221630,31955.5396,166875.0322,5222100,21562.08485,2631.261025,110796.25,Rural
C&L04,Highland,2011-12,22569.6043,5018.8022,222370,29477.4623,154898.154,5254800,22874.17576,2713.965238,111188.75,Rural
C&L04,Highland,2012-13,27493.7752,6403.5765,232910,28158.957,149625.437,5313600,20193.44365,2678.024225,114023.75,Rural
C&L04,Highland,2013-14,15042.3658,3504.12,232950,27102.6697,144394.8734,5327700,17507.49738,2232.102338,114381.25,Rural
C&L04,Highland,2014-15,14447.0092,3367.5985,233100,26919.6717,143955.6357,5347600,17927.53956,2199.204,114662.5,Rural
C&L04,Highland,2015-16,11112.6045,2601.5707,234110,24911.7079,133850.5819,5373000,16758.1586,2066.62555,114825,Rural
C&L04,Highland,2016-17,9595.998,2252.852,234770,23292.7344,125890.2647,5404700,16779.85528,2053.141988,115011.25,Rural
C&L04,Highland,2017-18,8281.4283,1947.6274,235180,21775.3869,118127.1207,5424800,17794.59913,2131.728775,115005,Rural
C&L04,Highland,2018-19,1405.1474,330.9679,235540,21711.3968,118068.7531,5438100,16203.3148,1898.214075,114917.5,Rural
C&L04,Highland,2019-20,6704.7874,1581.191,235830,21200.9249,115827.0015,5463300,15511.54021,1854.605238,114898.75,Rural
C&L04,Highland,2020-21,3251.9687,765.611,235430,19614.195,107211.2005,5466000,14529.71546,1613.966538,114617.5,Rural
C&L04,Highland,2021-22,7185.5944,1710.6036,238060,20320.0927,111352.1035,5479900,17189.96785,1962.647875,115487.5,Rural
C&L04,Inverclyde,2010-11,44771.2735,3571.4042,79770,31955.5396,166875.0322,5222100,33270.50005,4448.542563,133232.5,3
C&L04,Inverclyde,2011-12,44457.2392,3521.9025,79220,29477.4623,154898.154,5254800,31174.88639,4245.161213,133642.5,3
C&L04,Inverclyde,2012-13,44058.4268,3554.6335,80680,28158.957,149625.437,5313600,28261.68373,4049.985438,136012.5,3
C&L04,Inverclyde,2013-14,43371.6753,3483.1791,80310,27102.6697,144394.8734,5327700,28621.70775,4172.485525,136115,3
C&L04,Inverclyde,2014-15,45524.4229,3635.5802,79860,26919.6717,143955.6357,5347600,27943.0556,4018.144263,136630,3
C&L04,Inverclyde,2015-16,35671.6373,2835.8949,79500,24911.7079,133850.5819,5373000,25360.96324,3845.918138,137178.75,3
C&L04,Inverclyde,2016-17,36750.1543,2909.1419,79160,23292.7344,125890.2647,5404700,24407.67678,3508.271975,137826.25,3
C&L04,Inverclyde,2017-18,25789.236,2031.16,78760,21775.3869,118127.1207,5424800,21028.99331,3154.178225,138456.25,3
C&L04,Inverclyde,2018-19,28403.6969,2219.7488,78150,21711.3968,118068.7531,5438100,22500.41694,3390.399513,138881.25,3
C&L04,Inverclyde,2019-20,27504.8593,2139.8785,77800,21200.9249,115827.0015,5463300,20280.87206,3054.465675,139532.5,3
C&L04,Inverclyde,2020-21,24918.0526,1920.1853,77060,19614.195,107211.2005,5466000,19957.06248,3204.456725,139676.25,3
C&L04,Inverclyde,2021-22,27487.3421,2108.279,76700,20320.0927,111352.1035,5479900,20412.47608,3225.492025,140471.25,3
C&L04,Midlothian,2010-11,19866.1392,1611.9381,81140,31955.5396,166875.0322,5222100,33270.50005,4448.542563,133232.5,3
C&L04,Midlothian,2011-12,22270.2487,1834.4001,82370,29477.4623,154898.154,5254800,31174.88639,4245.161213,133642.5,3
C&L04,Midlothian,2012-13,12431.5066,1047.2305,84240,28158.957,149625.437,5313600,28261.68373,4049.985438,136012.5,3
C&L04,Midlothian,2013-14,6386.9451,540.9747,84700,27102.6697,144394.8734,5327700,28621.70775,4172.485525,136115,3
C&L04,Midlothian,2014-15,7337.6038,632.5749,86210,26919.6717,143955.6357,5347600,27943.0556,4018.144263,136630,3
C&L04,Midlothian,2015-16,6304.4767,550.9477,87390,24911.7079,133850.5819,5373000,25360.96324,3845.918138,137178.75,3
C&L04,Midlothian,2016-17,7848.109,695.4213,88610,23292.7344,125890.2647,5404700,24407.67678,3508.271975,137826.25,3
C&L04,Midlothian,2017-18,8088.7099,728.7116,90090,21775.3869,118127.1207,5424800,21028.99331,3154.178225,138456.25,3
C&L04,Midlothian,2018-19,4721.133,431.2285,91340,21711.3968,118068.7531,5438100,22500.41694,3390.399513,138881.25,3
C&L04,Midlothian,2019-20,1299.7074,120.1705,92460,21200.9249,115827.0015,5463300,20280.87206,3054.465675,139532.5,3
C&L04,Midlothian,2020-21,3712.9261,345.8591,93150,19614.195,107211.2005,5466000,19957.06248,3204.456725,139676.25,3
C&L04,Midlothian,2021-22,5857.0689,554.5473,94680,20320.0927,111352.1035,5479900,20412.47608,3225.492025,140471.25,3
C&L04,Moray,2010-11,26271.4243,2304.5293,87720,31955.5396,166875.0322,5222100,31757.93243,4839.973638,144341.25,2
C&L04,Moray,2011-12,23610.0164,2060.2098,87260,29477.4623,154898.154,5254800,30408.18515,4562.9337,144997.5,2
C&L04,Moray,2012-13,23452.2985,2178.9534,92910,28158.957,149625.437,5313600,29848.2394,4461.588675,146491.25,2
C&L04,Moray,2013-14,16757.2091,1581.0422,94350,27102.6697,144394.8734,5327700,27584.82505,4075.051925,146730,2
C&L04,Moray,2014-15,12527.0755,1186.9405,94750,26919.6717,143955.6357,5347600,25509.46679,4044.741138,146953.75,2
C&L04,Moray,2015-16,14325.4643,1368.225,95510,24911.7079,133850.5819,5373000,22920.69626,3438.708325,147498.75,2
C&L04,Moray,2016-17,15222.2024,1462.3972,96070,23292.7344,125890.2647,5404700,23499.19604,3642.297088,148185,2
C&L04,Moray,2017-18,12324.5688,1180.4469,95780,21775.3869,118127.1207,5424800,22441.08915,3460.281075,148442.5,2
C&L04,Moray,2018-19,14378.7977,1373.4629,95520,21711.3968,118068.7531,5438100,21529.78755,3232.394713,148563.75,2
C&L04,Moray,2019-20,11034.1199,1057.2897,95820,21200.9249,115827.0015,5463300,21565.7716,3412.341913,148997.5,2
C&L04,Moray,2020-21,12191.9348,1166.8897,95710,19614.195,107211.2005,5466000,19113.95514,2772.774238,148965,2
C&L04,Moray,2021-22,14924.0275,1438.8255,96410,20320.0927,111352.1035,5479900,20556.0951,3030.401275,149586.25,2
C&L04,North Ayrshire,2010-11,37742.3113,5102.006,135180,31955.5396,166875.0322,5222100,31757.93243,4839.973638,144341.25,2
C&L04,North Ayrshire,2011-12,38012.0119,5136.5631,135130,29477.4623,154898.154,5254800,30408.18515,4562.9337,144997.5,2
C&L04,North Ayrshire,2012-13,35434.5908,4874.3819,137560,28158.957,149625.437,5313600,29848.2394,4461.588675,146491.25,2
C&L04,North Ayrshire,2013-14,39918.1277,5465.5896,136920,27102.6697,144394.8734,5327700,27584.82505,4075.051925,146730,2
C&L04,North Ayrshire,2014-15,35494.4884,4843.2231,136450,26919.6717,143955.6357,5347600,25509.46679,4044.741138,146953.75,2
